task_id,difficulty,model,horizon,mean_strain_error,mean_resistance_error
R_medium_019,medium,Curve-fit baseline,1,4.556346157286173e-06,6.109535649936902
R_medium_019,medium,Curve-fit baseline,5,4.556346157286173e-06,8.819767605496457
R_medium_019,medium,Curve-fit baseline,10,4.556346157286173e-06,10.478440738130281
R_medium_019,medium,Curve-fit baseline,20,4.556346157286173e-06,15.31935016323109
R_medium_019,medium,Curve-fit baseline,30,4.556346157276921e-06,20.71365009235627
R_medium_019,medium,Oracle simulator,1,0.0,0.0
R_medium_019,medium,Oracle simulator,5,0.0,0.0
R_medium_019,medium,Oracle simulator,10,0.0,0.0
R_medium_019,medium,Oracle simulator,20,0.0,0.0
R_medium_019,medium,Oracle simulator,30,0.0,0.0
R_medium_020,medium,Random baseline,1,0.1534524470992881,43.92110070541267
R_medium_020,medium,Random baseline,5,0.10695147087079437,58.860449291060014
R_medium_020,medium,Random baseline,10,0.08362120372132524,72.43094859908567
R_medium_020,medium,Random baseline,20,0.09182322820590322,80.86623016964876
R_medium_020,medium,Random baseline,30,0.10474907407052979,76.21255999639052
R_medium_020,medium,Last-value baseline,1,3.419542261490216e-06,0.5528134905111131
R_medium_020,medium,Last-value baseline,5,3.419542261479114e-06,11.24768326830046
R_medium_020,medium,Last-value baseline,10,3.419542261470787e-06,8.655643233031705
R_medium_020,medium,Last-value baseline,20,3.4195422614666236e-06,21.502249928246062
R_medium_020,medium,Last-value baseline,30,3.419542261465236e-06,51.02441488501469
R_medium_020,medium,Curve-fit baseline,1,3.419542261490216e-06,3.731024076046083
R_medium_020,medium,Curve-fit baseline,5,3.419542261479114e-06,10.096753921524776
R_medium_020,medium,Curve-fit baseline,10,3.419542261470787e-06,19.02466559600186
R_medium_020,medium,Curve-fit baseline,20,3.4195422614666236e-06,28.266632569565637
R_medium_020,medium,Curve-fit baseline,30,3.419542261465236e-06,43.51445897366984
R_medium_020,medium,Oracle simulator,1,0.0,0.0
R_medium_020,medium,Oracle simulator,5,0.0,0.0
R_medium_020,medium,Oracle simulator,10,0.0,0.0
R_medium_020,medium,Oracle simulator,20,0.0,0.0
R_medium_020,medium,Oracle simulator,30,0.0,0.0
R_medium_021,medium,Random baseline,1,0.3159679451884924,96.56739188690905
R_medium_021,medium,Random baseline,5,0.1751225670068978,50.05252803149463
R_medium_021,medium,Random baseline,10,0.15286733791252788,70.04405689960403
R_medium_021,medium,Random baseline,20,0.13177146011526317,69.68073194665926
R_medium_021,medium,Random baseline,30,0.10952679332562923,67.27705604292701
R_medium_021,medium,Last-value baseline,1,1.936081653552968e-06,12.455546839564008
R_medium_021,medium,Last-value baseline,5,1.936081653552968e-06,11.34796042114802
R_medium_021,medium,Last-value baseline,10,1.936081653552968e-06,8.07002712669407
R_medium_021,medium,Last-value baseline,20,1.936081653552968e-06,13.839186238847665
R_medium_021,medium,Last-value baseline,30,1.936081653552968e-06,30.77412693643061
R_medium_021,medium,Curve-fit baseline,1,1.936081653552968e-06,5.91312883805773
R_medium_021,medium,Curve-fit baseline,5,1.936081653552968e-06,7.434631361513473
R_medium_021,medium,Curve-fit baseline,10,1.936081653552968e-06,8.819587792971847
R_medium_021,medium,Curve-fit baseline,20,1.936081653552968e-06,15.147279967472173
R_medium_021,medium,Curve-fit baseline,30,1.936081653552968e-06,30.906231568709526
R_medium_021,medium,Oracle simulator,1,0.0,0.0
R_medium_021,medium,Oracle simulator,5,0.0,0.0
R_medium_021,medium,Oracle simulator,10,0.0,0.0
R_medium_021,medium,Oracle simulator,20,0.0,0.0
R_medium_021,medium,Oracle simulator,30,0.0,0.0
R_medium_022,medium,Random baseline,1,0.16582895184455562,108.00633532013855
R_medium_022,medium,Random baseline,5,0.13712409280348647,65.0300981090975
R_medium_022,medium,Random baseline,10,0.12941925442155544,60.45591274425219
R_medium_022,medium,Random baseline,20,0.13183090884825188,64.38866788418447
R_medium_022,medium,Random baseline,30,0.13342930820598894,80.0980114726482
R_medium_022,medium,Last-value baseline,1,2.60285762687662e-06,8.753708514514472
R_medium_022,medium,Last-value baseline,5,2.60285762687662e-06,9.984022805478327
R_medium_022,medium,Last-value baseline,10,2.60285762687662e-06,9.78580284034653
R_medium_022,medium,Last-value baseline,20,2.60285762687662e-06,15.021905480110686
R_medium_022,medium,Last-value baseline,30,2.60285762687662e-06,37.43671189331477
R_medium_022,medium,Curve-fit baseline,1,2.60285762687662e-06,23.877451839042408
R_medium_022,medium,Curve-fit baseline,5,2.60285762687662e-06,27.508988956621995
R_medium_022,medium,Curve-fit baseline,10,2.60285762687662e-06,33.24296480974905
R_medium_022,medium,Curve-fit baseline,20,2.60285762687662e-06,44.84464416044036
R_medium_022,medium,Curve-fit baseline,30,2.60285762687662e-06,60.123432369052665
R_medium_022,medium,Oracle simulator,1,0.0,0.0
R_medium_022,medium,Oracle simulator,5,0.0,0.0
R_medium_022,medium,Oracle simulator,10,0.0,0.0
R_medium_022,medium,Oracle simulator,20,0.0,0.0
R_medium_022,medium,Oracle simulator,30,0.0,0.0
R_medium_023,medium,Random baseline,1,0.09153319506643631,57.71141621872661
R_medium_023,medium,Random baseline,5,0.15194349364624166,70.97137180933115
R_medium_023,medium,Random baseline,10,0.10785112333870187,68.69720461904191
R_medium_023,medium,Random baseline,20,0.13142801129501774,55.98156799867852
R_medium_023,medium,Random baseline,30,0.13739328009871507,53.76504126923024
R_medium_023,medium,Last-value baseline,1,2.8558243674592365e-06,11.037238925202388
R_medium_023,medium,Last-value baseline,5,2.8558243674592365e-06,20.605529568257907
R_medium_023,medium,Last-value baseline,10,2.8558243674481345e-06,41.75990693309747
R_medium_023,medium,Last-value baseline,20,2.8558243674398077e-06,38.437899216749614
R_medium_023,medium,Last-value baseline,30,2.855824367437032e-06,42.76000315293099
R_medium_023,medium,Curve-fit baseline,1,2.8558243674592365e-06,7.317069327648284
R_medium_023,medium,Curve-fit baseline,5,2.8558243674592365e-06,13.455181348224574
R_medium_023,medium,Curve-fit baseline,10,2.8558243674481345e-06,33.177028177157034
R_medium_023,medium,Curve-fit baseline,20,2.8558243674398077e-06,39.103294464466444
R_medium_023,medium,Curve-fit baseline,30,2.855824367437032e-06,43.98527635345979
R_medium_023,medium,Oracle simulator,1,0.0,0.0
R_medium_023,medium,Oracle simulator,5,0.0,0.0
R_medium_023,medium,Oracle simulator,10,0.0,0.0
R_medium_023,medium,Oracle simulator,20,0.0,0.0
R_medium_023,medium,Oracle simulator,30,0.0,0.0
R_medium_024,medium,Random baseline,1,0.1972012397525159,20.147186946051207
R_medium_024,medium,Random baseline,5,0.12344713460821519,64.96436207604792
R_medium_024,medium,Random baseline,10,0.1220342181233389,65.54657129355039
R_medium_024,medium,Random baseline,20,0.11754785701434382,64.2882359920786
R_medium_024,medium,Random baseline,30,0.11715116987516362,63.255998052920226
R_medium_024,medium,Last-value baseline,1,2.7755575615628914e-17,3.768214145031081
R_medium_024,medium,Last-value baseline,5,1.1102230246251566e-17,21.38718404590855
R_medium_024,medium,Last-value baseline,10,5.551115123125783e-18,29.652659317980476
R_medium_024,medium,Last-value baseline,20,2.7755575615628915e-18,38.74256340206212
R_medium_024,medium,Last-value baseline,30,1.8503717077085942e-18,46.0159062903629
R_medium_024,medium,Curve-fit baseline,1,2.7755575615628914e-17,4.8938576899434025
R_medium_024,medium,Curve-fit baseline,5,1.1102230246251566e-17,7.8570243380295866
R_medium_024,medium,Curve-fit baseline,10,5.551115123125783e-18,5.602876287073686
R_medium_024,medium,Curve-fit baseline,20,2.7755575615628915e-18,11.381822008569433
R_medium_024,medium,Curve-fit baseline,30,1.8503717077085942e-18,16.37256121305895
R_medium_024,medium,Oracle simulator,1,0.0,0.0
R_medium_024,medium,Oracle simulator,5,0.0,0.0
R_medium_024,medium,Oracle simulator,10,0.0,0.0
R_medium_024,medium,Oracle simulator,20,0.0,0.0
R_medium_024,medium,Oracle simulator,30,0.0,0.0
R_medium_025,medium,Random baseline,1,0.26530353119795236,165.43106749349033
R_medium_025,medium,Random baseline,5,0.16566267746283903,121.91759588367863
R_medium_025,medium,Random baseline,10,0.162432648022455,112.41819488869892
R_medium_025,medium,Random baseline,20,0.15755120331000824,88.92759829976416
R_medium_025,medium,Random baseline,30,0.13870104139266146,75.8474086568915
R_medium_025,medium,Last-value baseline,1,0.0,16.12335097129963
R_medium_025,medium,Last-value baseline,5,0.0,14.241662156551078
R_medium_025,medium,Last-value baseline,10,0.0,24.290667987659795
R_medium_025,medium,Last-value baseline,20,0.0,38.64734483580808
R_medium_025,medium,Last-value baseline,30,0.0,65.93396913678788
R_medium_025,medium,Curve-fit baseline,1,0.0,9.616501833445128
R_medium_025,medium,Curve-fit baseline,5,0.0,10.128509025035465
R_medium_025,medium,Curve-fit baseline,10,0.0,12.042566942018755
R_medium_025,medium,Curve-fit baseline,20,0.0,17.31726219865086
R_medium_025,medium,Curve-fit baseline,30,0.0,17.509446924658437
R_medium_025,medium,Oracle simulator,1,0.0,0.0
R_medium_025,medium,Oracle simulator,5,0.0,0.0
R_medium_025,medium,Oracle simulator,10,0.0,0.0
R_medium_025,medium,Oracle simulator,20,0.0,0.0
R_medium_025,medium,Oracle simulator,30,0.0,0.0
R_medium_026,medium,Random baseline,1,0.08700374773488982,56.6965555877522
R_medium_026,medium,Random baseline,5,0.10203815709837545,65.56986562467955
R_medium_026,medium,Random baseline,10,0.09924146076714575,61.24447418363949
R_medium_026,medium,Random baseline,20,0.12998110846882172,70.14747024134716
R_medium_026,medium,Random baseline,30,0.11054571892831747,69.2421308460812
R_medium_026,medium,Last-value baseline,1,2.9761429018448915e-07,0.5872312096699659
R_medium_026,medium,Last-value baseline,5,2.976142901900403e-07,3.97321111761309
R_medium_026,medium,Last-value baseline,10,2.976142902011425e-07,5.832634165300161
R_medium_026,medium,Last-value baseline,20,2.976142902066936e-07,10.896496017664262
R_medium_026,medium,Last-value baseline,30,2.97614290208544e-07,22.150628186036485
R_medium_026,medium,Curve-fit baseline,1,2.9761429018448915e-07,3.259125453015173
R_medium_026,medium,Curve-fit baseline,5,2.976142901900403e-07,4.1792752418232855
R_medium_026,medium,Curve-fit baseline,10,2.976142902011425e-07,6.814272391646604
R_medium_026,medium,Curve-fit baseline,20,2.976142902066936e-07,11.36171593729009
R_medium_026,medium,Curve-fit baseline,30,2.97614290208544e-07,18.878375093907447
R_medium_026,medium,Oracle simulator,1,0.0,0.0
R_medium_026,medium,Oracle simulator,5,0.0,0.0
R_medium_026,medium,Oracle simulator,10,0.0,0.0
R_medium_026,medium,Oracle simulator,20,0.0,0.0
R_medium_026,medium,Oracle simulator,30,0.0,0.0
R_medium_027,medium,Random baseline,1,0.2401042823078769,57.98061449867028
R_medium_027,medium,Random baseline,5,0.1493496791283996,43.25314439951023
R_medium_027,medium,Random baseline,10,0.1314528655267732,57.51405302983402
R_medium_027,medium,Random baseline,20,0.11543967075372949,68.48519279142076
R_medium_027,medium,Random baseline,30,0.10827321626641555,62.9591749606331
R_medium_027,medium,Last-value baseline,1,2.405972198887829e-06,14.277401899096247
R_medium_027,medium,Last-value baseline,5,2.4059721989100336e-06,12.003830901537498
R_medium_027,medium,Last-value baseline,10,2.405972198912809e-06,25.952075138723558
R_medium_027,medium,Last-value baseline,20,2.405972198914197e-06,34.22324385379633
R_medium_027,medium,Last-value baseline,30,2.4059721989146593e-06,40.30584313039729
R_medium_027,medium,Curve-fit baseline,1,2.405972198887829e-06,4.031767322882729
R_medium_027,medium,Curve-fit baseline,5,2.4059721989100336e-06,11.309868552129558
R_medium_027,medium,Curve-fit baseline,10,2.405972198912809e-06,17.750826113386132
R_medium_027,medium,Curve-fit baseline,20,2.405972198914197e-06,31.967286293597386
R_medium_027,medium,Curve-fit baseline,30,2.4059721989146593e-06,42.91369546903748
R_medium_027,medium,Oracle simulator,1,0.0,0.0
R_medium_027,medium,Oracle simulator,5,0.0,0.0
R_medium_027,medium,Oracle simulator,10,0.0,0.0
R_medium_027,medium,Oracle simulator,20,0.0,0.0
R_medium_027,medium,Oracle simulator,30,0.0,0.0
R_medium_028,medium,Random baseline,1,0.07900943198802973,45.01409094499773
R_medium_028,medium,Random baseline,5,0.10133996259807443,83.3258073473377
R_medium_028,medium,Random baseline,10,0.10399593303597295,72.67205962848496
R_medium_028,medium,Random baseline,20,0.09606724719439215,70.92520733524354
R_medium_028,medium,Random baseline,30,0.09962462953920072,70.30592542639866
R_medium_028,medium,Last-value baseline,1,2.1527458684555967e-06,4.058511776024801
R_medium_028,medium,Last-value baseline,5,2.1527458684555967e-06,15.183883486599631
R_medium_028,medium,Last-value baseline,10,2.1527458684555967e-06,18.610185019424538
R_medium_028,medium,Last-value baseline,20,2.1527458684555967e-06,27.33085789535689
R_medium_028,medium,Last-value baseline,30,1.8657130859948505e-06,48.95158527297598
R_medium_028,medium,Curve-fit baseline,1,2.1527458684555967e-06,6.279412400635948
R_medium_028,medium,Curve-fit baseline,5,2.1527458684555967e-06,8.5691688316625
R_medium_028,medium,Curve-fit baseline,10,2.1527458684555967e-06,14.687440795028778
R_medium_028,medium,Curve-fit baseline,20,2.1527458684555967e-06,23.42535573124386
R_medium_028,medium,Curve-fit baseline,30,1.8657130859948505e-06,34.026768858563145
R_medium_028,medium,Oracle simulator,1,0.0,0.0
R_medium_028,medium,Oracle simulator,5,0.0,0.0
R_medium_028,medium,Oracle simulator,10,0.0,0.0
R_medium_028,medium,Oracle simulator,20,0.0,0.0
R_medium_028,medium,Oracle simulator,30,0.0,0.0
R_medium_029,medium,Random baseline,1,0.16323472134584835,37.51412292568841
R_medium_029,medium,Random baseline,5,0.13558439325793875,88.57837173564397
R_medium_029,medium,Random baseline,10,0.1890228748916824,71.73666731261403
R_medium_029,medium,Random baseline,20,0.15081671842814903,70.41353094069609
R_medium_029,medium,Random baseline,30,0.12864222422798202,60.777341477236135
R_medium_029,medium,Last-value baseline,1,0.0,7.793619509005794
R_medium_029,medium,Last-value baseline,5,0.0,17.274181354389253
R_medium_029,medium,Last-value baseline,10,0.0,12.629469669538901
R_medium_029,medium,Last-value baseline,20,0.0,29.72852367997723
R_medium_029,medium,Last-value baseline,30,0.0,49.329057712246076
R_medium_029,medium,Curve-fit baseline,1,0.0,8.75614429408472
R_medium_029,medium,Curve-fit baseline,5,0.0,11.145063487681023
R_medium_029,medium,Curve-fit baseline,10,0.0,14.211051144692437
R_medium_029,medium,Curve-fit baseline,20,0.0,22.19471447630741
R_medium_029,medium,Curve-fit baseline,30,0.0,34.74904454201567
R_medium_029,medium,Oracle simulator,1,0.0,0.0
R_medium_029,medium,Oracle simulator,5,0.0,0.0
R_medium_029,medium,Oracle simulator,10,0.0,0.0
R_medium_029,medium,Oracle simulator,20,0.0,0.0
R_medium_029,medium,Oracle simulator,30,0.0,0.0
R_medium_030,medium,Random baseline,1,0.019662970484546988,28.605367976552856
R_medium_030,medium,Random baseline,5,0.08004962238966218,49.772433107293296
R_medium_030,medium,Random baseline,10,0.07181059064491255,49.28293782927141
R_medium_030,medium,Random baseline,20,0.10224374106661267,69.49372304938134
R_medium_030,medium,Random baseline,30,0.1251280429944143,78.78188993079293
R_medium_030,medium,Last-value baseline,1,1.8663809051577829e-06,12.816376997491915
R_medium_030,medium,Last-value baseline,5,1.8663809051577829e-06,15.043759658055814
R_medium_030,medium,Last-value baseline,10,1.8663809051577829e-06,29.341748178138527
R_medium_030,medium,Last-value baseline,20,1.8663809051577829e-06,76.02622586831241
R_medium_030,medium,Last-value baseline,30,1.8663809051577829e-06,106.59104221247682
R_medium_030,medium,Curve-fit baseline,1,1.8663809051577829e-06,15.236307737460237
R_medium_030,medium,Curve-fit baseline,5,1.8663809051577829e-06,14.41508029746214
R_medium_030,medium,Curve-fit baseline,10,1.8663809051577829e-06,24.260170803282932
R_medium_030,medium,Curve-fit baseline,20,1.8663809051577829e-06,70.41652285063779
R_medium_030,medium,Curve-fit baseline,30,1.8663809051577829e-06,99.32743560553966
R_medium_030,medium,Oracle simulator,1,0.0,0.0
R_medium_030,medium,Oracle simulator,5,0.0,0.0
R_medium_030,medium,Oracle simulator,10,0.0,0.0
R_medium_030,medium,Oracle simulator,20,0.0,0.0
R_medium_030,medium,Oracle simulator,30,0.0,0.0
R_medium_031,medium,Random baseline,1,0.004081760652148772,107.52667969225998
R_medium_031,medium,Random baseline,5,0.11354662199457584,45.79411862119302
R_medium_031,medium,Random baseline,10,0.09821831334334527,76.47819753133214
R_medium_031,medium,Random baseline,20,0.09811222779558193,76.53282220823057
R_medium_031,medium,Random baseline,30,0.09867370709388755,76.08018093847873
R_medium_031,medium,Last-value baseline,1,3.83998304404054e-06,11.969735009566662
R_medium_031,medium,Last-value baseline,5,3.83998304404054e-06,10.940375904917602
R_medium_031,medium,Last-value baseline,10,3.83998304404054e-06,19.86175130802927
R_medium_031,medium,Last-value baseline,20,3.83998304404054e-06,15.626527401529193
R_medium_031,medium,Last-value baseline,30,3.83998304404054e-06,27.625294326419972
R_medium_031,medium,Curve-fit baseline,1,3.83998304404054e-06,5.275183271342897
R_medium_031,medium,Curve-fit baseline,5,3.83998304404054e-06,6.815408047038838
R_medium_031,medium,Curve-fit baseline,10,3.83998304404054e-06,11.57191976420722
R_medium_031,medium,Curve-fit baseline,20,3.83998304404054e-06,12.91318209194485
R_medium_031,medium,Curve-fit baseline,30,3.83998304404054e-06,21.915381883929033
R_medium_031,medium,Oracle simulator,1,0.0,0.0
R_medium_031,medium,Oracle simulator,5,0.0,0.0
R_medium_031,medium,Oracle simulator,10,0.0,0.0
R_medium_031,medium,Oracle simulator,20,0.0,0.0
R_medium_031,medium,Oracle simulator,30,0.0,0.0
R_medium_032,medium,Random baseline,1,0.02065042118969171,105.84001839881932
R_medium_032,medium,Random baseline,5,0.12720115760029221,89.2715290452737
R_medium_032,medium,Random baseline,10,0.1519303003650393,72.62524955263191
R_medium_032,medium,Random baseline,20,0.12425785154042876,69.11094268362808
R_medium_032,medium,Random baseline,30,0.1276201401020592,67.88548200244283
R_medium_032,medium,Last-value baseline,1,2.9973759601564787e-06,7.722501409628649
R_medium_032,medium,Last-value baseline,5,2.9973759601564787e-06,14.678162333951457
R_medium_032,medium,Last-value baseline,10,2.9973759601564787e-06,14.857380997332168
R_medium_032,medium,Last-value baseline,20,2.997375960148152e-06,23.565394294571934
R_medium_032,medium,Last-value baseline,30,2.9973759601324238e-06,39.62355575901312
R_medium_032,medium,Curve-fit baseline,1,2.9973759601564787e-06,11.36371415254331
R_medium_032,medium,Curve-fit baseline,5,2.9973759601564787e-06,12.539036624529246
R_medium_032,medium,Curve-fit baseline,10,2.9973759601564787e-06,19.678446804301025
R_medium_032,medium,Curve-fit baseline,20,2.997375960148152e-06,31.361574272658014
R_medium_032,medium,Curve-fit baseline,30,2.9973759601324238e-06,43.83847251409895
R_medium_032,medium,Oracle simulator,1,0.0,0.0
R_medium_032,medium,Oracle simulator,5,0.0,0.0
R_medium_032,medium,Oracle simulator,10,0.0,0.0
R_medium_032,medium,Oracle simulator,20,0.0,0.0
R_medium_032,medium,Oracle simulator,30,0.0,0.0
R_medium_033,medium,Random baseline,1,0.0055130720181647,45.00491546443192
R_medium_033,medium,Random baseline,5,0.08676035652080083,37.932687534968935
R_medium_033,medium,Random baseline,10,0.07581402130232906,55.34958391380934
R_medium_033,medium,Random baseline,20,0.11475286295868348,55.469910780043314
R_medium_033,medium,Random baseline,30,0.11596078850932946,51.193307895087436
R_medium_033,medium,Last-value baseline,1,4.176429354324496e-06,5.401101839030645
R_medium_033,medium,Last-value baseline,5,4.176429354341149e-06,21.72632773908175
R_medium_033,medium,Last-value baseline,10,4.1764293543467e-06,41.513671044076716
R_medium_033,medium,Last-value baseline,20,4.1764293543494755e-06,55.91322512996936
R_medium_033,medium,Last-value baseline,30,4.1764293543504005e-06,68.90678963257943
R_medium_033,medium,Curve-fit baseline,1,4.176429354324496e-06,6.870846691030039
R_medium_033,medium,Curve-fit baseline,5,4.176429354341149e-06,27.086335832473747
R_medium_033,medium,Curve-fit baseline,10,4.1764293543467e-06,59.22013739269253
R_medium_033,medium,Curve-fit baseline,20,4.1764293543494755e-06,73.02225912267431
R_medium_033,medium,Curve-fit baseline,30,4.1764293543504005e-06,84.62448845594946
R_medium_033,medium,Oracle simulator,1,0.0,0.0
R_medium_033,medium,Oracle simulator,5,0.0,0.0
R_medium_033,medium,Oracle simulator,10,0.0,0.0
R_medium_033,medium,Oracle simulator,20,0.0,0.0
R_medium_033,medium,Oracle simulator,30,0.0,0.0
R_medium_034,medium,Random baseline,1,0.08387438697798416,21.89774729644435
R_medium_034,medium,Random baseline,5,0.11744310349392247,54.50699199810997
R_medium_034,medium,Random baseline,10,0.1205682602643435,56.22486973903453
R_medium_034,medium,Random baseline,20,0.1630106400161281,78.41533416099489
R_medium_034,medium,Random baseline,30,0.18679357723008547,106.12363900337452
R_medium_034,medium,Last-value baseline,1,1.193456948211935e-06,20.164178915164058
R_medium_034,medium,Last-value baseline,5,1.193456948211935e-06,15.84764732990672
R_medium_034,medium,Last-value baseline,10,1.1934569482341396e-06,16.920383266675803
R_medium_034,medium,Last-value baseline,20,1.1337841008374206e-06,52.55507193077301
R_medium_034,medium,Last-value baseline,30,7.55856067224947e-07,87.30320227027462
R_medium_034,medium,Curve-fit baseline,1,1.193456948211935e-06,1.5154459168398091
R_medium_034,medium,Curve-fit baseline,5,1.193456948211935e-06,24.64289388989787
R_medium_034,medium,Curve-fit baseline,10,1.1934569482341396e-06,40.12275082718385
R_medium_034,medium,Curve-fit baseline,20,1.1337841008374206e-06,63.43568064423196
R_medium_034,medium,Curve-fit baseline,30,7.55856067224947e-07,95.73750975177788
R_medium_034,medium,Oracle simulator,1,0.0,0.0
R_medium_034,medium,Oracle simulator,5,0.0,0.0
R_medium_034,medium,Oracle simulator,10,0.0,0.0
R_medium_034,medium,Oracle simulator,20,0.0,0.0
R_medium_034,medium,Oracle simulator,30,0.0,0.0
R_medium_035,medium,Random baseline,1,0.058247251801012645,5.162390159338997
R_medium_035,medium,Random baseline,5,0.09401631616408379,76.37287067536627
R_medium_035,medium,Random baseline,10,0.09758347273715604,61.55150730435427
R_medium_035,medium,Random baseline,20,0.10984446727887917,66.92001560571362
R_medium_035,medium,Random baseline,30,0.10018944451958536,63.68979505050577
R_medium_035,medium,Last-value baseline,1,8.865386524059549e-07,16.152280410620833
R_medium_035,medium,Last-value baseline,5,8.865386524059549e-07,11.16297923263429
R_medium_035,medium,Last-value baseline,10,8.865386524170571e-07,27.111279197545297
R_medium_035,medium,Last-value baseline,20,8.865386524253838e-07,38.89302865718807
R_medium_035,medium,Last-value baseline,30,8.865386524226082e-07,63.14797790313583
R_medium_035,medium,Curve-fit baseline,1,8.865386524059549e-07,11.768410936785699
R_medium_035,medium,Curve-fit baseline,5,8.865386524059549e-07,12.50693187880864
R_medium_035,medium,Curve-fit baseline,10,8.865386524170571e-07,25.3883565572551
R_medium_035,medium,Curve-fit baseline,20,8.865386524253838e-07,36.067723531050234
R_medium_035,medium,Curve-fit baseline,30,8.865386524226082e-07,67.81915644134936
R_medium_035,medium,Oracle simulator,1,0.0,0.0
R_medium_035,medium,Oracle simulator,5,0.0,0.0
R_medium_035,medium,Oracle simulator,10,0.0,0.0
R_medium_035,medium,Oracle simulator,20,0.0,0.0
R_medium_035,medium,Oracle simulator,30,0.0,0.0
R_hard_036,hard,Random baseline,1,0.025213885459970664,21.472020443475685
R_hard_036,hard,Random baseline,5,0.12062590143080279,61.01754049981994
R_hard_036,hard,Random baseline,10,0.11379942212791161,66.76408072212003
R_hard_036,hard,Random baseline,20,0.11009667412879043,103.27861079722209
R_hard_036,hard,Random baseline,30,0.13047346044553904,162.20561640285396
R_hard_036,hard,Last-value baseline,1,1.49472807847717e-06,5.030353905515483
R_hard_036,hard,Last-value baseline,5,1.4947280785104765e-06,14.187800847840123
R_hard_036,hard,Last-value baseline,10,1.4947280785215788e-06,37.35874872138409
R_hard_036,hard,Last-value baseline,20,1.49472807852713e-06,76.39779716994366
R_hard_036,hard,Last-value baseline,30,1.4947280785289804e-06,113.34657669793542
R_hard_036,hard,Curve-fit baseline,1,1.49472807847717e-06,38.323701492883174
R_hard_036,hard,Curve-fit baseline,5,1.4947280785104765e-06,49.66790948797159
R_hard_036,hard,Curve-fit baseline,10,1.4947280785215788e-06,62.34370828518337
R_hard_036,hard,Curve-fit baseline,20,1.49472807852713e-06,97.4879910624189
R_hard_036,hard,Curve-fit baseline,30,1.4947280785289804e-06,132.24896610535112
R_hard_036,hard,Oracle simulator,1,0.0,0.0
R_hard_036,hard,Oracle simulator,5,0.0,0.0
R_hard_036,hard,Oracle simulator,10,0.0,0.0
R_hard_036,hard,Oracle simulator,20,0.0,0.0
R_hard_036,hard,Oracle simulator,30,0.0,0.0
R_hard_037,hard,Random baseline,1,0.050157769791941975,13.824094598590364
R_hard_037,hard,Random baseline,5,0.14181781476761784,64.40381952251978
R_hard_037,hard,Random baseline,10,0.14370449395870322,83.87333295113646
R_hard_037,hard,Random baseline,20,0.12338608616107294,135.17292562838094
R_hard_037,hard,Random baseline,30,0.13560303083377534,187.0962003753049
R_hard_037,hard,Last-value baseline,1,2.210338424846192e-06,40.40966372406575
R_hard_037,hard,Last-value baseline,5,1.3262030549077152e-06,55.11005268468581
R_hard_037,hard,Last-value baseline,10,6.631015274538576e-07,52.18133113861306
R_hard_037,hard,Last-value baseline,20,3.315507637269288e-07,95.08441318302005
R_hard_037,hard,Last-value baseline,30,2.210338424846192e-07,140.76053929067777
R_hard_037,hard,Curve-fit baseline,1,2.210338424846192e-06,30.984643318164444
R_hard_037,hard,Curve-fit baseline,5,1.3262030549077152e-06,52.50498321093634
R_hard_037,hard,Curve-fit baseline,10,6.631015274538576e-07,78.06918147035191
R_hard_037,hard,Curve-fit baseline,20,3.315507637269288e-07,117.4357569951032
R_hard_037,hard,Curve-fit baseline,30,2.210338424846192e-07,155.6864524641184
R_hard_037,hard,Oracle simulator,1,0.0,0.0
R_hard_037,hard,Oracle simulator,5,0.0,0.0
R_hard_037,hard,Oracle simulator,10,0.0,0.0
R_hard_037,hard,Oracle simulator,20,0.0,0.0
R_hard_037,hard,Oracle simulator,30,0.0,0.0
R_hard_038,hard,Random baseline,1,0.05137192260599477,186.04414297426666
R_hard_038,hard,Random baseline,5,0.07256155741137257,180.3056507988232
R_hard_038,hard,Random baseline,10,0.07760017061975502,202.16590819408344
R_hard_038,hard,Random baseline,20,0.11996903758706652,234.53974562683953
R_hard_038,hard,Random baseline,30,0.12471817285385144,252.51920969932974
R_hard_038,hard,Last-value baseline,1,0.0,4.164122131690306
R_hard_038,hard,Last-value baseline,5,0.0,38.75301192736841
R_hard_038,hard,Last-value baseline,10,0.0,58.98379697907727
R_hard_038,hard,Last-value baseline,20,0.0,87.73009305423105
R_hard_038,hard,Last-value baseline,30,0.0,92.56722870282071
R_hard_038,hard,Curve-fit baseline,1,0.0,100.61648962312086
R_hard_038,hard,Curve-fit baseline,5,0.0,108.55106355283382
R_hard_038,hard,Curve-fit baseline,10,0.0,139.3498876144024
R_hard_038,hard,Curve-fit baseline,20,0.0,180.8193438351722
R_hard_038,hard,Curve-fit baseline,30,0.0,199.69439701589835
R_hard_038,hard,Oracle simulator,1,0.0,0.0
R_hard_038,hard,Oracle simulator,5,0.0,0.0
R_hard_038,hard,Oracle simulator,10,0.0,0.0
R_hard_038,hard,Oracle simulator,20,0.0,0.0
R_hard_038,hard,Oracle simulator,30,0.0,0.0
R_hard_039,hard,Random baseline,1,0.022981861926538616,145.2554346301925
R_hard_039,hard,Random baseline,5,0.14360115138927948,104.18566220666462
R_hard_039,hard,Random baseline,10,0.16398512496310488,124.14705295039548
R_hard_039,hard,Random baseline,20,0.1614161319504455,122.57472812970268
R_hard_039,hard,Random baseline,30,0.1775573310282041,163.47119864924449
