task_type,task_id,difficulty,model,strain_true,strain_pred,resistance_true,resistance_pred,strain_error,resistance_error,normalized_error,score,damage_rate_true,damage_rate_pred,recovery_rate_true,recovery_rate_pred,damage_rate_error,recovery_rate_error,horizon,mean_strain_error,mean_resistance_error
forward,F_hard_037,hard,Curve-fit baseline,0.11150089776017444,0.11150089776017444,157.63711611272504,143.63692847561774,0.0,14.000187637107302,0.5600075054842921,0.6410225569328641,,,,,,,,,
forward,F_hard_037,hard,Oracle simulator,0.11150089776017444,0.11150089776017444,157.63711611272504,157.63711611272504,0.0,0.0,0.0,1.0,,,,,,,,,
forward,F_hard_038,hard,Random baseline,0.4,0.05605840128157489,355.142090855192,312.30508430586053,0.3439415987184251,42.83700654933148,8.592312236341762,0.10425015109614195,,,,,,,,,
forward,F_hard_038,hard,Last-value baseline,0.4,0.4,355.142090855192,333.24040022657687,0.0,21.901690628615142,0.8760676251446057,0.5330298261092379,,,,,,,,,
forward,F_hard_038,hard,Curve-fit baseline,0.4,0.4,355.142090855192,313.8496006373777,0.0,41.292490217814304,1.6516996087125722,0.3771166223784716,,,,,,,,,
forward,F_hard_038,hard,Oracle simulator,0.4,0.4,355.142090855192,355.142090855192,0.0,0.0,0.0,1.0,,,,,,,,,
forward,F_hard_039,hard,Random baseline,0.35900000000000004,0.3502456829775853,325.6176518142142,160.44989212621238,0.008754317022414748,165.1677596880018,6.781796727968367,0.1285050271752697,,,,,,,,,
forward,F_hard_039,hard,Last-value baseline,0.35900000000000004,0.35900000000000004,325.6176518142142,329.4914063356307,0.0,3.873754521416515,0.1549501808566606,0.8658382123965472,,,,,,,,,
forward,F_hard_039,hard,Curve-fit baseline,0.35900000000000004,0.35900000000000004,325.6176518142142,285.8233251603765,0.0,39.794326653837686,1.5917730661535074,0.3858362497315848,,,,,,,,,
forward,F_hard_039,hard,Oracle simulator,0.35900000000000004,0.35900000000000004,325.6176518142142,325.6176518142142,0.0,0.0,0.0,1.0,,,,,,,,,
forward,F_hard_040,hard,Random baseline,0.3161603705255337,0.12694945855846826,284.49200054124526,182.40999946983007,0.18921091196706544,102.08200107141519,7.867498282197916,0.11277137792150076,,,,,,,,,
forward,F_hard_040,hard,Last-value baseline,0.3161603705255337,0.3161603705255337,284.49200054124526,287.3233283235569,0.0,2.8313277823116323,0.11325311129246529,0.8982683181895799,,,,,,,,,
forward,F_hard_040,hard,Curve-fit baseline,0.3161603705255337,0.3161603705255337,284.49200054124526,266.04707119207234,0.0,18.444929349172924,0.7377971739669169,0.5754411475519164,,,,,,,,,
forward,F_hard_040,hard,Oracle simulator,0.3161603705255337,0.3161603705255337,284.49200054124526,284.49200054124526,0.0,0.0,0.0,1.0,,,,,,,,,
forward,F_hard_041,hard,Random baseline,0.3704,0.39894247646191383,372.46828331471414,138.64874673554465,0.028542476461913824,233.8195365791695,9.923630992405057,0.09154465220358289,,,,,,,,,
forward,F_hard_041,hard,Last-value baseline,0.3704,0.3704,372.46828331471414,371.0151136126412,0.0,1.4531697020729553,0.05812678808291821,0.9450663297276213,,,,,,,,,
forward,F_hard_041,hard,Curve-fit baseline,0.3704,0.3704,372.46828331471414,311.9993714564756,0.0,60.46891185823853,2.418756474329541,0.2925040164482941,,,,,,,,,
forward,F_hard_041,hard,Oracle simulator,0.3704,0.3704,372.46828331471414,372.46828331471414,0.0,0.0,0.0,1.0,,,,,,,,,
forward,F_hard_042,hard,Random baseline,0.24505449613885258,0.07491184288432993,318.0992411516853,290.2415280986467,0.17014265325452266,27.857713053038594,4.517161587211997,0.18125262133301642,,,,,,,,,
forward,F_hard_042,hard,Last-value baseline,0.24505449613885258,0.24505449613885258,318.0992411516853,335.91380434537854,0.0,17.814563193693232,0.7125825277477292,0.5839134662404452,,,,,,,,,
forward,F_hard_042,hard,Curve-fit baseline,0.24505449613885258,0.24505449613885258,318.0992411516853,249.32071707374757,0.0,68.77852407793773,2.751140963117509,0.2665855561900604,,,,,,,,,
forward,F_hard_042,hard,Oracle simulator,0.24505449613885258,0.24505449613885258,318.0992411516853,318.0992411516853,0.0,0.0,0.0,1.0,,,,,,,,,
forward,F_hard_043,hard,Random baseline,0.3122551352294989,0.27377147640460786,260.03498963829077,192.84764599920877,0.03848365882489102,67.187343639082,3.4571669220611003,0.22435776301094332,,,,,,,,,
forward,F_hard_043,hard,Last-value baseline,0.3122551352294989,0.3122551352294989,260.03498963829077,221.838547207273,0.0,38.19644243101777,1.527857697240711,0.39559188837708403,,,,,,,,,
forward,F_hard_043,hard,Curve-fit baseline,0.3122551352294989,0.3122551352294989,260.03498963829077,233.75102889651856,0.0,26.283960741772205,1.0513584296708882,0.4874818488743754,,,,,,,,,
forward,F_hard_043,hard,Oracle simulator,0.3122551352294989,0.3122551352294989,260.03498963829077,260.03498963829077,0.0,0.0,0.0,1.0,,,,,,,,,
forward,F_hard_044,hard,Random baseline,0.4,0.3133566084568847,372.0908871945794,210.4938528044025,0.08664339154311534,161.5970343901769,8.196749206469383,0.10873407304578422,,,,,,,,,
forward,F_hard_044,hard,Last-value baseline,0.4,0.4,372.0908871945794,333.36698717050956,0.0,38.72390002406985,1.5489560009627938,0.39231748198959854,,,,,,,,,
forward,F_hard_044,hard,Curve-fit baseline,0.4,0.4,372.0908871945794,299.9788322516408,0.0,72.11205494293858,2.8844821977175434,0.25743456890794436,,,,,,,,,
forward,F_hard_044,hard,Oracle simulator,0.4,0.4,372.0908871945794,372.0908871945794,0.0,0.0,0.0,1.0,,,,,,,,,
forward,F_hard_045,hard,Random baseline,0.3146,0.15572522566649286,240.8777854652683,141.4196853004441,0.15887477433350713,99.4581001648242,7.1558194932631105,0.12261183573594567,,,,,,,,,
forward,F_hard_045,hard,Last-value baseline,0.3146,0.3146,240.8777854652683,244.63812575310797,0.0,3.760340287839682,0.1504136115135873,0.8692525801083928,,,,,,,,,
forward,F_hard_045,hard,Curve-fit baseline,0.3146,0.3146,240.8777854652683,206.4258475606407,0.0,34.451937904627584,1.3780775161851033,0.4205077392112069,,,,,,,,,
forward,F_hard_045,hard,Oracle simulator,0.3146,0.3146,240.8777854652683,240.8777854652683,0.0,0.0,0.0,1.0,,,,,,,,,
forward,F_hard_046,hard,Random baseline,0.4,0.3776549285197709,331.0377391287495,226.82691704627288,0.02234507148022913,104.2108220824766,4.615334312903647,0.17808378705112352,,,,,,,,,
forward,F_hard_046,hard,Last-value baseline,0.4,0.4,331.0377391287495,290.0221588027915,0.0,41.015580325957956,1.6406232130383183,0.3786984811246105,,,,,,,,,
forward,F_hard_046,hard,Curve-fit baseline,0.4,0.4,331.0377391287495,274.5790086556359,0.0,56.458730473113576,2.258349218924543,0.3069038745730459,,,,,,,,,
forward,F_hard_046,hard,Oracle simulator,0.4,0.4,331.0377391287495,331.0377391287495,0.0,0.0,0.0,1.0,,,,,,,,,
forward,F_hard_047,hard,Random baseline,0.30870000000000003,0.37294509040800405,311.9843602231001,95.77782361987917,0.06424509040800402,216.20653660322094,9.933163272288919,0.09146483731150247,,,,,,,,,
forward,F_hard_047,hard,Last-value baseline,0.30870000000000003,0.30870000000000003,311.9843602231001,317.3790060604402,0.0,5.394645837340079,0.21578583349360314,0.8225132851946999,,,,,,,,,
forward,F_hard_047,hard,Curve-fit baseline,0.30870000000000003,0.30870000000000003,311.9843602231001,266.21319929347874,0.0,45.771160929621374,1.830846437184855,0.35325123498908456,,,,,,,,,
forward,F_hard_047,hard,Oracle simulator,0.30870000000000003,0.30870000000000003,311.9843602231001,311.9843602231001,0.0,0.0,0.0,1.0,,,,,,,,,
forward,F_hard_048,hard,Random baseline,0.335969644111045,0.019495041942322634,357.27296051720157,243.12860427881674,0.31647460216872236,114.14435623838483,10.895266292909842,0.08406705452202014,,,,,,,,,
forward,F_hard_048,hard,Last-value baseline,0.335969644111045,0.335969644111045,357.27296051720157,316.04819091674375,0.0,41.22476960045782,1.6489907840183127,0.37750225709848556,,,,,,,,,
forward,F_hard_048,hard,Curve-fit baseline,0.335969644111045,0.335969644111045,357.27296051720157,315.0326144342423,0.0,42.24034608295926,1.6896138433183705,0.3718005848624827,,,,,,,,,
forward,F_hard_048,hard,Oracle simulator,0.335969644111045,0.335969644111045,357.27296051720157,357.27296051720157,0.0,0.0,0.0,1.0,,,,,,,,,
forward,F_hard_049,hard,Random baseline,0.2352866227050835,0.16775335043019945,280.08867047079013,113.46356484067225,0.06753327227488404,166.6251056301179,8.015669670702398,0.11091799461659863,,,,,,,,,
forward,F_hard_049,hard,Last-value baseline,0.2352866227050835,0.2352866227050835,280.08867047079013,287.80152197591786,0.0,7.71285150512773,0.30851406020510924,0.7642256437376379,,,,,,,,,
forward,F_hard_049,hard,Curve-fit baseline,0.2352866227050835,0.2352866227050835,280.08867047079013,259.19637231074756,0.0,20.89229816004257,0.8356919264017029,0.5447537169050941,,,,,,,,,
forward,F_hard_049,hard,Oracle simulator,0.2352866227050835,0.2352866227050835,280.08867047079013,280.08867047079013,0.0,0.0,0.0,1.0,,,,,,,,,
forward,F_hard_050,hard,Random baseline,0.2455265936587794,0.17842497465921456,280.34567853702436,219.38521165732018,0.06710161899956485,60.96046687970417,3.780451055179464,0.20918528156805044,,,,,,,,,
forward,F_hard_050,hard,Last-value baseline,0.2455265936587794,0.2455265936587794,280.34567853702436,297.0990112353518,0.0,16.753332698327426,0.6701333079330971,0.5987545995580242,,,,,,,,,
forward,F_hard_050,hard,Curve-fit baseline,0.2455265936587794,0.2455265936587794,280.34567853702436,228.44126159886105,0.0,51.90441693816331,2.0761766775265325,0.3250788575655128,,,,,,,,,
forward,F_hard_050,hard,Oracle simulator,0.2455265936587794,0.2455265936587794,280.34567853702436,280.34567853702436,0.0,0.0,0.0,1.0,,,,,,,,,
forward,F_hard_051,hard,Random baseline,0.3972239545087054,0.01761190494316658,353.346483064902,192.4334733536707,0.37961204956553884,160.91300971123127,14.028761379760027,0.06653908294443674,,,,,,,,,
forward,F_hard_051,hard,Last-value baseline,0.3972239545087054,0.3972239545087054,353.346483064902,328.2969646833175,0.0,25.04951838158445,1.0019807352633778,0.49950530611296884,,,,,,,,,
forward,F_hard_051,hard,Curve-fit baseline,0.3972239545087054,0.3972239545087054,353.346483064902,302.04396761777593,0.0,51.30251544712604,2.0521006178850416,0.3276431956863046,,,,,,,,,
forward,F_hard_051,hard,Oracle simulator,0.3972239545087054,0.3972239545087054,353.346483064902,353.346483064902,0.0,0.0,0.0,1.0,,,,,,,,,
forward,F_hard_052,hard,Random baseline,0.2938096170935151,0.25412656710502013,317.158084446843,123.31158296830019,0.03968304998849498,193.84650147854285,8.547521058911613,0.10473922956855952,,,,,,,,,
forward,F_hard_052,hard,Last-value baseline,0.2938096170935151,0.2938096170935151,317.158084446843,320.82260859776966,0.0,3.6645241509266384,0.14658096603706552,0.8721582074193206,,,,,,,,,
forward,F_hard_052,hard,Curve-fit baseline,0.2938096170935151,0.2938096170935151,317.158084446843,275.93177170905903,0.0,41.226312737783985,1.6490525095113595,0.3774934609297188,,,,,,,,,
forward,F_hard_052,hard,Oracle simulator,0.2938096170935151,0.2938096170935151,317.158084446843,317.158084446843,0.0,0.0,0.0,1.0,,,,,,,,,
forward,F_hard_053,hard,Random baseline,0.325995339132217,0.3262443110167756,330.49323833943544,84.73719186451834,0.00024897188455857977,245.7560464749171,9.835221296687855,0.09229160832235915,,,,,,,,,
forward,F_hard_053,hard,Last-value baseline,0.325995339132217,0.325995339132217,330.49323833943544,331.9997501301244,0.0,1.5065117906889895,0.060260471627559584,0.9431644645442111,,,,,,,,,
forward,F_hard_053,hard,Curve-fit baseline,0.325995339132217,0.325995339132217,330.49323833943544,286.3920444440059,0.0,44.10119389542956,1.7640477558171823,0.3617882498214482,,,,,,,,,
forward,F_hard_053,hard,Oracle simulator,0.325995339132217,0.325995339132217,330.49323833943544,330.49323833943544,0.0,0.0,0.0,1.0,,,,,,,,,
inverse,I_easy_000,easy,Random baseline,,,,,,,2.781843640940437,0.2644212968443424,0.11965604437003671,0.5158745240416518,0.17949905957768472,0.13885496902859332,0.39621847967161505,0.040644090549091405,,,
inverse,I_easy_000,easy,Last-value baseline,,,,,,,1.7487228268317998,0.36380532450869485,0.11965604437003671,0.32,0.17949905957768472,0.135,0.2003439556299633,0.04449905957768471,,,
inverse,I_easy_000,easy,Curve-fit baseline,,,,,,,2.573962158765733,0.2798015075641847,0.11965604437003671,0.23534378980889417,0.17949905957768472,0.04431138724586132,0.11568774543885746,0.1351876723318234,,,
inverse,I_easy_000,easy,Oracle simulator,,,,,,,0.0,1.0,0.11965604437003671,0.11965604437003671,0.17949905957768472,0.17949905957768472,0.0,0.0,,,
inverse,I_easy_001,easy,Random baseline,,,,,,,3.1780123869223815,0.23934826118038935,0.0506626042775905,0.5808541949301235,0.21082319397519247,0.19454794547772192,0.530191590652533,0.016275248497470557,,,
inverse,I_easy_001,easy,Last-value baseline,,,,,,,2.5795073504843895,0.27936805322237346,0.0506626042775905,0.32,0.21082319397519247,0.135,0.2693373957224095,0.07582319397519247,,,
inverse,I_easy_001,easy,Curve-fit baseline,,,,,,,2.3818595090911643,0.29569531120727677,0.0506626042775905,0.07405855193053978,0.21082319397519247,0.05319145242606903,0.023395947652949285,0.15763174154912346,,,
inverse,I_easy_001,easy,Oracle simulator,,,,,,,0.0,1.0,0.0506626042775905,0.0506626042775905,0.21082319397519247,0.21082319397519247,0.0,0.0,,,
inverse,I_easy_002,easy,Random baseline,,,,,,,2.834680399361847,0.2607779256301037,0.07392829653135677,0.0659347910552852,0.22722587396129515,0.03190683146888257,0.007993505476071569,0.19531904249241258,,,
inverse,I_easy_002,easy,Last-value baseline,,,,,,,2.6845775044315996,0.2714015375703882,0.07392829653135677,0.32,0.22722587396129515,0.135,0.24607170346864324,0.09222587396129514,,,
inverse,I_easy_002,easy,Curve-fit baseline,,,,,,,3.082948620569772,0.24492103450972424,0.07392829653135677,0.14742108661915684,0.22722587396129515,0.04,0.07349279008780008,0.18722587396129514,,,
inverse,I_easy_002,easy,Oracle simulator,,,,,,,0.0,1.0,0.07392829653135677,0.07392829653135677,0.22722587396129515,0.22722587396129515,0.0,0.0,,,
inverse,I_easy_003,easy,Random baseline,,,,,,,3.018115706901101,0.24887287299430008,0.09986325291851446,0.5921614422125268,0.14977181670218992,0.16959062034870664,0.4922981892940123,0.019818803646516725,,,
inverse,I_easy_003,easy,Last-value baseline,,,,,,,1.4340078811189028,0.4108450131806083,0.09986325291851446,0.32,0.14977181670218992,0.135,0.22013674708148556,0.01477181670218991,,,
inverse,I_easy_003,easy,Curve-fit baseline,,,,,,,1.7426035974767724,0.3646170379562004,0.09986325291851446,0.13588106411012893,0.14977181670218992,0.04179649145333257,0.03601781119161447,0.10797532524885735,,,
inverse,I_easy_003,easy,Oracle simulator,,,,,,,0.0,1.0,0.09986325291851446,0.09986325291851446,0.14977181670218992,0.14977181670218992,0.0,0.0,,,
inverse,I_easy_004,easy,Random baseline,,,,,,,0.7142565896017227,0.5833432439844565,0.05125426589373814,0.1705890252939638,0.16066904269989699,0.15707904341675305,0.11933475940022567,0.0035899992831439353,,,
inverse,I_easy_004,easy,Last-value baseline,,,,,,,1.8597324661444274,0.3496830601598997,0.05125426589373814,0.32,0.16066904269989699,0.135,0.26874573410626185,0.025669042699896977,,,
inverse,I_easy_004,easy,Curve-fit baseline,,,,,,,0.43402458683865164,0.6973381134311851,0.05125426589373814,0.07,0.16066904269989699,0.1375773293291821,0.018745734106261867,0.02309171337071489,,,
inverse,I_easy_004,easy,Oracle simulator,,,,,,,0.0,1.0,0.05125426589373814,0.05125426589373814,0.16066904269989699,0.16066904269989699,0.0,0.0,,,
inverse,I_easy_005,easy,Random baseline,,,,,,,0.8542096959661891,0.5393133269529805,0.11714128522191018,0.0755847424596914,0.21349118870815195,0.16985738773138156,0.041556542762218776,0.04363380097677039,,,
inverse,I_easy_005,easy,Last-value baseline,,,,,,,2.248295555709019,0.3078537598718371,0.11714128522191018,0.32,0.21349118870815195,0.135,0.2028587147780898,0.07849118870815194,,,
inverse,I_easy_005,easy,Curve-fit baseline,,,,,,,2.88818850656905,0.2571891764791011,0.11714128522191018,0.31101957520597634,0.21349118870815195,0.08671510601989973,0.19387828998406614,0.12677608268825222,,,
inverse,I_easy_005,easy,Oracle simulator,,,,,,,0.0,1.0,0.11714128522191018,0.11714128522191018,0.21349118870815195,0.21349118870815195,0.0,0.0,,,
inverse,I_easy_006,easy,Random baseline,,,,,,,2.998974579133878,0.2500641052378447,0.08465805464903182,0.29005926513036184,0.19756069441133992,0.06751072239248564,0.20540121048133003,0.13004997201885427,,,
inverse,I_easy_006,easy,Last-value baseline,,,,,,,2.2011794578261075,0.31238486100966395,0.08465805464903182,0.32,0.19756069441133992,0.135,0.2353419453509682,0.0625606944113399,,,
inverse,I_easy_006,easy,Curve-fit baseline,,,,,,,1.135812898996395,0.4682058060750048,0.08465805464903182,0.07,0.19756069441133992,0.12375414606732685,0.014658054649031818,0.07380654834401307,,,
inverse,I_easy_006,easy,Oracle simulator,,,,,,,0.0,1.0,0.08465805464903182,0.08465805464903182,0.19756069441133992,0.19756069441133992,0.0,0.0,,,
inverse,I_easy_007,easy,Random baseline,,,,,,,1.9671039116047537,0.3370289783545705,0.121932024486086,0.23698352114577897,0.18429378940178864,0.09133876429044759,0.11505149665969297,0.09295502511134106,,,
inverse,I_easy_007,easy,Last-value baseline,,,,,,,1.80457463319809,0.35656030977492226,0.121932024486086,0.32,0.18429378940178864,0.135,0.198067975513914,0.049293789401788635,,,
inverse,I_easy_007,easy,Curve-fit baseline,,,,,,,2.4437903629446627,0.2903777218149062,0.121932024486086,0.1922096509098536,0.18429378940178864,0.040558652049349636,0.07027762642376759,0.143735137352439,,,
inverse,I_easy_007,easy,Oracle simulator,,,,,,,0.0,1.0,0.121932024486086,0.121932024486086,0.18429378940178864,0.18429378940178864,0.0,0.0,,,
inverse,I_easy_008,easy,Random baseline,,,,,,,2.4695162582518844,0.2882246185247306,0.05957775786842446,0.3927978780351673,0.22991942574268148,0.18663888995211622,0.33322012016674285,0.04328053579056526,,,
inverse,I_easy_008,easy,Last-value baseline,,,,,,,2.8027820303883297,0.26296537429937383,0.05957775786842446,0.32,0.22991942574268148,0.135,0.26042224213157555,0.09491942574268147,,,
inverse,I_easy_008,easy,Curve-fit baseline,,,,,,,2.883456998594351,0.25750252941179935,0.05957775786842446,0.11448623723115489,0.22991942574268148,0.049430733371027616,0.05490847936273043,0.18048869237165388,,,
inverse,I_easy_008,easy,Oracle simulator,,,,,,,0.0,1.0,0.05957775786842446,0.05957775786842446,0.22991942574268148,0.22991942574268148,0.0,0.0,,,
inverse,I_easy_009,easy,Random baseline,,,,,,,1.8847765501006304,0.3466472992388671,0.10727675078969992,0.04961996458364414,0.19151718349627736,0.08200490851381048,0.05765678620605578,0.10951227498246688,,,
inverse,I_easy_009,easy,Last-value baseline,,,,,,,1.9891841646072166,0.33453944117605133,0.10727675078969992,0.32,0.19151718349627736,0.135,0.21272324921030009,0.05651718349627735,,,
inverse,I_easy_009,easy,Curve-fit baseline,,,,,,,2.073894755532439,0.3253201815710138,0.10727675078969992,0.22418526352515344,0.19151718349627736,0.09180897222834966,0.11690851273545352,0.0997082112679277,,,
inverse,I_easy_009,easy,Oracle simulator,,,,,,,0.0,1.0,0.10727675078969992,0.10727675078969992,0.19151718349627736,0.19151718349627736,0.0,0.0,,,
inverse,I_easy_010,easy,Random baseline,,,,,,,1.4176199949032045,0.413629934443042,0.05648532323656494,0.20907828315226343,0.2157793889935517,0.17588769598421014,0.1525929599156985,0.03989169300934156,,,
inverse,I_easy_010,easy,Last-value baseline,,,,,,,2.6179616977999807,0.2763987248975252,0.05648532323656494,0.32,0.2157793889935517,0.135,0.2635146767634351,0.08077938899355169,,,
inverse,I_easy_010,easy,Curve-fit baseline,,,,,,,0.8904501843323803,0.528974531192502,0.05648532323656494,0.07,0.2157793889935517,0.15870358372050983,0.013514676763435068,0.057075805273041874,,,
inverse,I_easy_010,easy,Oracle simulator,,,,,,,0.0,1.0,0.05648532323656494,0.05648532323656494,0.2157793889935517,0.2157793889935517,0.0,0.0,,,
inverse,I_easy_011,easy,Random baseline,,,,,,,1.8301469052691928,0.35333854865914943,0.07193007086501423,0.21472289988115276,0.2159229546286287,0.14334321587717241,0.14279282901613854,0.07257973875145629,,,
inverse,I_easy_011,easy,Last-value baseline,,,,,,,2.534208481952553,0.2829487861586274,0.07193007086501423,0.32,0.2159229546286287,0.135,0.24806992913498577,0.0809229546286287,,,
inverse,I_easy_011,easy,Curve-fit baseline,,,,,,,2.3943941874966366,0.2946033797970587,0.07193007086501423,0.0882689771298604,0.2159229546286287,0.0546693806068599,0.016338906264846173,0.16125357402176882,,,
inverse,I_easy_011,easy,Oracle simulator,,,,,,,0.0,1.0,0.07193007086501423,0.07193007086501423,0.2159229546286287,0.2159229546286287,0.0,0.0,,,
inverse,I_easy_012,easy,Random baseline,,,,,,,2.1701454599858776,0.3154429386986094,0.13728336050350126,0.50806632324206,0.22861202732884622,0.2208952195281632,0.37078296273855876,0.007716807800683012,,,
inverse,I_easy_012,easy,Last-value baseline,,,,,,,2.3524071177735895,0.29829312636232647,0.13728336050350126,0.32,0.22861202732884622,0.135,0.18271663949649875,0.09361202732884621,,,
inverse,I_easy_012,easy,Curve-fit baseline,,,,,,,2.1360105276851487,0.3188764805385241,0.13728336050350126,0.11704659868038324,0.22861202732884622,0.08696114221098725,0.020236761823118024,0.14165088511785898,,,
inverse,I_easy_012,easy,Oracle simulator,,,,,,,0.0,1.0,0.13728336050350126,0.13728336050350126,0.22861202732884622,0.22861202732884622,0.0,0.0,,,
inverse,I_easy_013,easy,Random baseline,,,,,,,3.3077351528830885,0.23214054822537505,0.05763304321121868,0.4852588889517968,0.17077342446910945,0.10553090377751807,0.4276258457405781,0.06524252069159138,,,
inverse,I_easy_013,easy,Last-value baseline,,,,,,,1.9686431253693961,0.3368542319735948,0.05763304321121868,0.32,0.17077342446910945,0.135,0.2623669567887813,0.035773424469109444,,,
inverse,I_easy_013,easy,Curve-fit baseline,,,,,,,2.196699251912836,0.3128226715108159,0.05763304321121868,0.11910566373212139,0.17077342446910945,0.0409104959266731,0.06147262052090271,0.12986292854243636,,,
inverse,I_easy_013,easy,Oracle simulator,,,,,,,0.0,1.0,0.05763304321121868,0.05763304321121868,0.17077342446910945,0.17077342446910945,0.0,0.0,,,
inverse,I_easy_014,easy,Random baseline,,,,,,,1.9020981840855602,0.34457827977143235,0.12088308526064054,0.4296033154214846,0.1566661410458211,0.16975514664703764,0.30872023016084404,0.013089005601216536,,,
inverse,I_easy_014,easy,Last-value baseline,,,,,,,1.4157213825399175,0.4139550228050672,0.12088308526064054,0.32,0.1566661410458211,0.135,0.19911691473935947,0.021666141045821097,,,
inverse,I_easy_014,easy,Curve-fit baseline,,,,,,,1.4898179344043836,0.4016357927951149,0.12088308526064054,0.1017257381766549,0.1566661410458211,0.05982896505906422,0.019157347083985643,0.0968371759867569,,,
inverse,I_easy_014,easy,Oracle simulator,,,,,,,0.0,1.0,0.12088308526064054,0.12088308526064054,0.1566661410458211,0.1566661410458211,0.0,0.0,,,
inverse,I_easy_015,easy,Random baseline,,,,,,,3.20421612148319,0.2378564686268349,0.05083338036390111,0.39823975001180595,0.1569489777330217,0.24614162915154866,0.34740636964790483,0.08919265141852697,,,
inverse,I_easy_015,easy,Last-value baseline,,,,,,,1.8089269338468907,0.3560078362844692,0.05083338036390111,0.32,0.1569489777330217,0.135,0.2691666196360989,0.02194897773302168,,,
inverse,I_easy_015,easy,Curve-fit baseline,,,,,,,1.1152717598423456,0.47275249402210695,0.05083338036390111,0.07,0.1569489777330217,0.22756431550794742,0.0191666196360989,0.07061533777492573,,,
inverse,I_easy_015,easy,Oracle simulator,,,,,,,0.0,1.0,0.05083338036390111,0.05083338036390111,0.1569489777330217,0.1569489777330217,0.0,0.0,,,
inverse,I_easy_016,easy,Random baseline,,,,,,,3.1003918878078154,0.24387912847389526,0.12923422701149231,0.29019360977162345,0.1882580371800238,0.03382592055130547,0.16095938276013114,0.1544321166287183,,,
inverse,I_easy_016,easy,Last-value baseline,,,,,,,1.820638952507922,0.3545296001499474,0.12923422701149231,0.32,0.1882580371800238,0.135,0.1907657729885077,0.05325803718002378,,,
inverse,I_easy_016,easy,Curve-fit baseline,,,,,,,2.137881120820034,0.31868638788287373,0.12923422701149231,0.13651498396339723,0.1882580371800238,0.041437764203917746,0.007280756951904915,0.14682027297610606,,,
inverse,I_easy_016,easy,Oracle simulator,,,,,,,0.0,1.0,0.12923422701149231,0.12923422701149231,0.1882580371800238,0.1882580371800238,0.0,0.0,,,
inverse,I_easy_017,easy,Random baseline,,,,,,,1.2674878338808448,0.44101669921133935,0.12182876922364999,0.33831688901079293,0.14898762294446566,0.14445329893447323,0.21648811978714294,0.00453432400999243,,,
inverse,I_easy_017,easy,Last-value baseline,,,,,,,1.3007744670117711,0.43463625589464777,0.12182876922364999,0.32,0.14898762294446566,0.135,0.19817123077635002,0.01398762294446565,,,
inverse,I_easy_017,easy,Curve-fit baseline,,,,,,,0.2922946660269872,0.7738173237798668,0.12182876922364999,0.07,0.14898762294446566,0.14929261709049088,0.051828769223649984,0.00030499414602522257,,,
inverse,I_easy_017,easy,Oracle simulator,,,,,,,0.0,1.0,0.12182876922364999,0.12182876922364999,0.14898762294446566,0.14898762294446566,0.0,0.0,,,
inverse,I_medium_018,medium,Random baseline,,,,,,,0.4663259723696953,0.681976599230472,0.21480397476568594,0.22633630713980532,0.11423186032515692,0.0860738381825469,0.01153233237411938,0.028158022142610026,,,
inverse,I_medium_018,medium,Last-value baseline,,,,,,,0.8811100720534715,0.5316010024380831,0.21480397476568594,0.32,0.11423186032515692,0.135,0.10519602523431407,0.02076813967484309,,,
inverse,I_medium_018,medium,Curve-fit baseline,,,,,,,2.0309227935839598,0.32993252157952035,0.21480397476568594,0.3894881510603952,0.11423186032515692,0.04,0.17468417629470925,0.07423186032515691,,,
inverse,I_medium_018,medium,Oracle simulator,,,,,,,0.0,1.0,0.21480397476568594,0.21480397476568594,0.11423186032515692,0.11423186032515692,0.0,0.0,,,
inverse,I_medium_019,medium,Random baseline,,,,,,,3.2889655413896763,0.23315645470912036,0.19738910560327708,0.5765348875360634,0.09025476849012813,0.1730367745246552,0.37914578193278636,0.08278200603452708,,,
inverse,I_medium_019,medium,Last-value baseline,,,,,,,1.3203892285355192,0.43096217983701635,0.19738910560327708,0.32,0.09025476849012813,0.135,0.12261089439672293,0.04474523150987188,,,
inverse,I_medium_019,medium,Curve-fit baseline,,,,,,,0.679806713410438,0.5953065861784442,0.19738910560327708,0.2001277423175878,0.09025476849012813,0.04373332394029608,0.0027386367143107104,0.04652144454983205,,,
inverse,I_medium_019,medium,Oracle simulator,,,,,,,0.0,1.0,0.19738910560327708,0.19738910560327708,0.09025476849012813,0.09025476849012813,0.0,0.0,,,
inverse,I_medium_020,medium,Random baseline,,,,,,,0.3928139641159326,0.7179709751364639,0.32064778414371875,0.2667045423407581,0.1299694895138294,0.13648853963412663,0.05394324180296067,0.006519050120297243,,,
inverse,I_medium_020,medium,Last-value baseline,,,,,,,0.0754632363151606,0.9298318773092431,0.32064778414371875,0.32,0.1299694895138294,0.135,0.0006477841437187437,0.00503051048617062,,,
inverse,I_medium_020,medium,Curve-fit baseline,,,,,,,2.364936122384037,0.29718246160688067,0.32064778414371875,0.6,0.1299694895138294,0.07306093377994508,0.2793522158562812,0.056908555733884314,,,
inverse,I_medium_020,medium,Oracle simulator,,,,,,,0.0,1.0,0.32064778414371875,0.32064778414371875,0.1299694895138294,0.1299694895138294,0.0,0.0,,,
