task_id,difficulty,model,horizon,mean_strain_error,mean_resistance_error
R_medium_019,medium,Last-value baseline,20,1.4959759696842045e-07,15.22417328838977
R_medium_019,medium,Last-value baseline,30,1.4959759697119602e-07,21.294629094607476
R_medium_019,medium,Curve-fit baseline,1,1.4959759694899155e-07,1.611569046734445
R_medium_019,medium,Curve-fit baseline,5,1.4959759694899155e-07,3.551263227726281
R_medium_019,medium,Curve-fit baseline,10,1.4959759696009377e-07,4.3510552926420925
R_medium_019,medium,Curve-fit baseline,20,1.4959759696842045e-07,9.925711410977353
R_medium_019,medium,Curve-fit baseline,30,1.4959759697119602e-07,14.074589049048983
R_medium_019,medium,Oracle simulator,1,0.0,0.0
R_medium_019,medium,Oracle simulator,5,0.0,0.0
R_medium_019,medium,Oracle simulator,10,0.0,0.0
R_medium_019,medium,Oracle simulator,20,0.0,0.0
R_medium_019,medium,Oracle simulator,30,0.0,0.0
R_medium_020,medium,Random baseline,1,0.13494336312605226,110.61286470756616
R_medium_020,medium,Random baseline,5,0.18035775774368226,115.14403749353173
R_medium_020,medium,Random baseline,10,0.1667510774231562,83.7540590036957
R_medium_020,medium,Random baseline,20,0.14367659462958887,82.40322051534363
R_medium_020,medium,Random baseline,30,0.13119200260100305,74.67312476953508
R_medium_020,medium,Last-value baseline,1,2.4578453901857866e-06,4.696026735424368
R_medium_020,medium,Last-value baseline,5,2.4578453901857866e-06,14.105317762330628
R_medium_020,medium,Last-value baseline,10,2.4578453901857866e-06,13.866993339518169
R_medium_020,medium,Last-value baseline,20,2.4578453901857866e-06,14.523407653493564
R_medium_020,medium,Last-value baseline,30,2.4578453901793102e-06,19.83723030085563
R_medium_020,medium,Curve-fit baseline,1,2.4578453901857866e-06,4.613371808291049
R_medium_020,medium,Curve-fit baseline,5,2.4578453901857866e-06,7.601847769223511
R_medium_020,medium,Curve-fit baseline,10,2.4578453901857866e-06,10.106638178217732
R_medium_020,medium,Curve-fit baseline,20,2.4578453901857866e-06,14.524669738627562
R_medium_020,medium,Curve-fit baseline,30,2.4578453901793102e-06,19.026726747262515
R_medium_020,medium,Oracle simulator,1,0.0,0.0
R_medium_020,medium,Oracle simulator,5,0.0,0.0
R_medium_020,medium,Oracle simulator,10,0.0,0.0
R_medium_020,medium,Oracle simulator,20,0.0,0.0
R_medium_020,medium,Oracle simulator,30,0.0,0.0
R_medium_021,medium,Random baseline,1,0.10973533713001396,34.53653175188242
R_medium_021,medium,Random baseline,5,0.08455521176587094,44.13612735500209
R_medium_021,medium,Random baseline,10,0.10141430687481331,67.51225266598075
R_medium_021,medium,Random baseline,20,0.11923395396424918,71.27157841588566
R_medium_021,medium,Random baseline,30,0.1098930609089583,72.20888263049129
R_medium_021,medium,Last-value baseline,1,1.8697108364329473e-06,7.625271205649966
R_medium_021,medium,Last-value baseline,5,1.8697108364329473e-06,5.498695986405738
R_medium_021,medium,Last-value baseline,10,1.8697108364107428e-06,6.139317465964697
R_medium_021,medium,Last-value baseline,20,1.8697108363940895e-06,10.69718361824383
R_medium_021,medium,Last-value baseline,30,1.8697108363885385e-06,24.644298566646658
R_medium_021,medium,Curve-fit baseline,1,1.8697108364329473e-06,14.251013672751043
R_medium_021,medium,Curve-fit baseline,5,1.8697108364329473e-06,22.1477317771775
R_medium_021,medium,Curve-fit baseline,10,1.8697108364107428e-06,30.622374604127344
R_medium_021,medium,Curve-fit baseline,20,1.8697108363940895e-06,45.258425327999696
R_medium_021,medium,Curve-fit baseline,30,1.8697108363885385e-06,59.316864754282854
R_medium_021,medium,Oracle simulator,1,0.0,0.0
R_medium_021,medium,Oracle simulator,5,0.0,0.0
R_medium_021,medium,Oracle simulator,10,0.0,0.0
R_medium_021,medium,Oracle simulator,20,0.0,0.0
R_medium_021,medium,Oracle simulator,30,0.0,0.0
R_medium_022,medium,Random baseline,1,0.03662183224037113,134.74159560579537
R_medium_022,medium,Random baseline,5,0.12677839815168396,68.2597910664744
R_medium_022,medium,Random baseline,10,0.15536849660601565,68.0417766915576
R_medium_022,medium,Random baseline,20,0.15006143586861473,71.29518435525218
R_medium_022,medium,Random baseline,30,0.15361727910315215,63.13718078094641
R_medium_022,medium,Last-value baseline,1,1.9022442549199159e-06,6.689607424224022
R_medium_022,medium,Last-value baseline,5,1.9022442548977113e-06,23.01518490421026
R_medium_022,medium,Last-value baseline,10,1.9022442548949358e-06,39.84270482002144
R_medium_022,medium,Last-value baseline,20,1.9022442548935482e-06,45.53875803377834
R_medium_022,medium,Last-value baseline,30,1.9022442548930855e-06,41.09654437100478
R_medium_022,medium,Curve-fit baseline,1,1.9022442549199159e-06,15.172580735332673
R_medium_022,medium,Curve-fit baseline,5,1.9022442548977113e-06,17.51633973413947
R_medium_022,medium,Curve-fit baseline,10,1.9022442548949358e-06,24.694897329679897
R_medium_022,medium,Curve-fit baseline,20,1.9022442548935482e-06,42.06571090554388
R_medium_022,medium,Curve-fit baseline,30,1.9022442548930855e-06,52.0503155824814
R_medium_022,medium,Oracle simulator,1,0.0,0.0
R_medium_022,medium,Oracle simulator,5,0.0,0.0
R_medium_022,medium,Oracle simulator,10,0.0,0.0
R_medium_022,medium,Oracle simulator,20,0.0,0.0
R_medium_022,medium,Oracle simulator,30,0.0,0.0
R_medium_023,medium,Random baseline,1,0.03204047318937761,66.11910166796292
R_medium_023,medium,Random baseline,5,0.10126129298008787,104.46506938769296
R_medium_023,medium,Random baseline,10,0.08631212960133584,81.19678718459319
R_medium_023,medium,Random baseline,20,0.09508571574613855,70.0627959171227
R_medium_023,medium,Random baseline,30,0.10190272002875372,63.92623439122439
R_medium_023,medium,Last-value baseline,1,4.5990875124912733e-07,1.0281445568052163
R_medium_023,medium,Last-value baseline,5,4.5990875124912733e-07,16.257246543696986
R_medium_023,medium,Last-value baseline,10,4.5990875124912733e-07,26.971107320378223
R_medium_023,medium,Last-value baseline,20,4.5990875124912733e-07,36.89831462808006
R_medium_023,medium,Last-value baseline,30,4.5990875124912733e-07,44.75665283019118
R_medium_023,medium,Curve-fit baseline,1,4.5990875124912733e-07,2.8710855695840394
R_medium_023,medium,Curve-fit baseline,5,4.5990875124912733e-07,6.528216970481623
R_medium_023,medium,Curve-fit baseline,10,4.5990875124912733e-07,4.897455194103261
R_medium_023,medium,Curve-fit baseline,20,4.5990875124912733e-07,9.12256364206554
R_medium_023,medium,Curve-fit baseline,30,4.5990875124912733e-07,13.709849578307406
R_medium_023,medium,Oracle simulator,1,0.0,0.0
R_medium_023,medium,Oracle simulator,5,0.0,0.0
R_medium_023,medium,Oracle simulator,10,0.0,0.0
R_medium_023,medium,Oracle simulator,20,0.0,0.0
R_medium_023,medium,Oracle simulator,30,0.0,0.0
R_medium_024,medium,Random baseline,1,0.2326229683068162,28.540759647332436
R_medium_024,medium,Random baseline,5,0.23655836808265515,61.159044755066496
R_medium_024,medium,Random baseline,10,0.21737542079401106,85.8001536677418
R_medium_024,medium,Random baseline,20,0.18259687049996773,93.96044591241699
R_medium_024,medium,Random baseline,30,0.16384118244039325,81.43602920872448
R_medium_024,medium,Last-value baseline,1,0.0,3.6090190899911363
R_medium_024,medium,Last-value baseline,5,0.0,4.354180161679713
R_medium_024,medium,Last-value baseline,10,0.0,9.044980589994259
R_medium_024,medium,Last-value baseline,20,0.0,15.67242688428532
R_medium_024,medium,Last-value baseline,30,0.0,32.205668373349624
R_medium_024,medium,Curve-fit baseline,1,0.0,2.7418919865342986
R_medium_024,medium,Curve-fit baseline,5,0.0,3.494847781675136
R_medium_024,medium,Curve-fit baseline,10,0.0,3.9128744882580606
R_medium_024,medium,Curve-fit baseline,20,0.0,5.961954920065474
R_medium_024,medium,Curve-fit baseline,30,0.0,6.4074081043388
R_medium_024,medium,Oracle simulator,1,0.0,0.0
R_medium_024,medium,Oracle simulator,5,0.0,0.0
R_medium_024,medium,Oracle simulator,10,0.0,0.0
R_medium_024,medium,Oracle simulator,20,0.0,0.0
R_medium_024,medium,Oracle simulator,30,0.0,0.0
R_medium_025,medium,Random baseline,1,0.10047816458444553,61.16273506595425
R_medium_025,medium,Random baseline,5,0.08282263125478466,42.99515271777087
R_medium_025,medium,Random baseline,10,0.10522585093941786,66.51522287033906
R_medium_025,medium,Random baseline,20,0.1079907669115363,58.5943615497694
R_medium_025,medium,Random baseline,30,0.10350036926190818,61.139557526062625
R_medium_025,medium,Last-value baseline,1,1.3573301557989748e-06,0.116533549188091
R_medium_025,medium,Last-value baseline,5,1.3573301558211793e-06,6.350496364698398
R_medium_025,medium,Last-value baseline,10,1.3573301558239548e-06,13.238430933566203
R_medium_025,medium,Last-value baseline,20,1.3573301558253425e-06,13.390020006135035
R_medium_025,medium,Last-value baseline,30,1.3573301558258052e-06,16.285060982576862
R_medium_025,medium,Curve-fit baseline,1,1.3573301557989748e-06,4.052854809545636
R_medium_025,medium,Curve-fit baseline,5,1.3573301558211793e-06,6.821590983657012
R_medium_025,medium,Curve-fit baseline,10,1.3573301558239548e-06,9.652898671134414
R_medium_025,medium,Curve-fit baseline,20,1.3573301558253425e-06,13.180701353279483
R_medium_025,medium,Curve-fit baseline,30,1.3573301558258052e-06,18.886840979466108
R_medium_025,medium,Oracle simulator,1,0.0,0.0
R_medium_025,medium,Oracle simulator,5,0.0,0.0
R_medium_025,medium,Oracle simulator,10,0.0,0.0
R_medium_025,medium,Oracle simulator,20,0.0,0.0
R_medium_025,medium,Oracle simulator,30,0.0,0.0
R_medium_026,medium,Random baseline,1,0.07723954598099403,31.22209040281126
R_medium_026,medium,Random baseline,5,0.0888774728478408,48.48316953644623
R_medium_026,medium,Random baseline,10,0.10599135747548387,46.38824028577129
R_medium_026,medium,Random baseline,20,0.10082840504480706,53.59371422588612
R_medium_026,medium,Random baseline,30,0.10177110179717806,60.83610799167152
R_medium_026,medium,Last-value baseline,1,5.887998903719716e-07,0.2667548348960054
R_medium_026,medium,Last-value baseline,5,5.887998903497671e-07,11.451950117467124
R_medium_026,medium,Last-value baseline,10,5.887998903469915e-07,13.709246310110823
R_medium_026,medium,Last-value baseline,20,5.887998903456037e-07,16.69099401997164
R_medium_026,medium,Last-value baseline,30,5.299199013107196e-07,15.463684303791918
R_medium_026,medium,Curve-fit baseline,1,5.887998903719716e-07,5.998216419361512
R_medium_026,medium,Curve-fit baseline,5,5.887998903497671e-07,7.8778358359909815
R_medium_026,medium,Curve-fit baseline,10,5.887998903469915e-07,11.480836626803812
R_medium_026,medium,Curve-fit baseline,20,5.887998903456037e-07,18.16174991264153
R_medium_026,medium,Curve-fit baseline,30,5.299199013107196e-07,22.613205515000118
R_medium_026,medium,Oracle simulator,1,0.0,0.0
R_medium_026,medium,Oracle simulator,5,0.0,0.0
R_medium_026,medium,Oracle simulator,10,0.0,0.0
R_medium_026,medium,Oracle simulator,20,0.0,0.0
R_medium_026,medium,Oracle simulator,30,0.0,0.0
R_medium_027,medium,Random baseline,1,0.19137390735446622,142.8299726543769
R_medium_027,medium,Random baseline,5,0.10391920146170937,88.82933573484074
R_medium_027,medium,Random baseline,10,0.08987277914070294,88.90300917663012
R_medium_027,medium,Random baseline,20,0.10147987688683965,80.25146550848686
R_medium_027,medium,Random baseline,30,0.13365010924583795,77.9239135983703
R_medium_027,medium,Last-value baseline,1,1.2941004776112486e-07,10.5127973663908
R_medium_027,medium,Last-value baseline,5,1.2941004776112486e-07,11.873966371470761
R_medium_027,medium,Last-value baseline,10,1.2941004776112486e-07,17.27685714626049
R_medium_027,medium,Last-value baseline,20,1.2293954538555863e-07,31.7283774743854
R_medium_027,medium,Last-value baseline,30,8.195969692370574e-08,59.865268652307236
R_medium_027,medium,Curve-fit baseline,1,1.2941004776112486e-07,10.967028046487911
R_medium_027,medium,Curve-fit baseline,5,1.2941004776112486e-07,12.817638840394642
R_medium_027,medium,Curve-fit baseline,10,1.2941004776112486e-07,14.968165192933636
R_medium_027,medium,Curve-fit baseline,20,1.2293954538555863e-07,21.709104377161232
R_medium_027,medium,Curve-fit baseline,30,8.195969692370574e-08,35.621141159119105
R_medium_027,medium,Oracle simulator,1,0.0,0.0
R_medium_027,medium,Oracle simulator,5,0.0,0.0
R_medium_027,medium,Oracle simulator,10,0.0,0.0
R_medium_027,medium,Oracle simulator,20,0.0,0.0
R_medium_027,medium,Oracle simulator,30,0.0,0.0
R_medium_028,medium,Random baseline,1,0.023522809021765748,137.60086548211635
R_medium_028,medium,Random baseline,5,0.09438185347790701,96.96630825519908
R_medium_028,medium,Random baseline,10,0.09441607228856848,82.48074584644715
R_medium_028,medium,Random baseline,20,0.11229461072509954,84.59737203684543
R_medium_028,medium,Random baseline,30,0.10334492673241841,77.66758309485253
R_medium_028,medium,Last-value baseline,1,2.595713184311288e-06,11.573938118813487
R_medium_028,medium,Last-value baseline,5,2.595713184311288e-06,28.30093121727977
R_medium_028,medium,Last-value baseline,10,2.595713184302961e-06,52.84980201621177
R_medium_028,medium,Last-value baseline,20,2.595713184293247e-06,75.35925658332289
R_medium_028,medium,Last-value baseline,30,2.5957131842900088e-06,95.01019972303773
R_medium_028,medium,Curve-fit baseline,1,2.595713184311288e-06,9.519978047855147
R_medium_028,medium,Curve-fit baseline,5,2.595713184311288e-06,11.149712266723878
R_medium_028,medium,Curve-fit baseline,10,2.595713184302961e-06,15.958509858258893
R_medium_028,medium,Curve-fit baseline,20,2.595713184293247e-06,29.71585681993754
R_medium_028,medium,Curve-fit baseline,30,2.5957131842900088e-06,44.422141490982746
R_medium_028,medium,Oracle simulator,1,0.0,0.0
R_medium_028,medium,Oracle simulator,5,0.0,0.0
R_medium_028,medium,Oracle simulator,10,0.0,0.0
R_medium_028,medium,Oracle simulator,20,0.0,0.0
R_medium_028,medium,Oracle simulator,30,0.0,0.0
R_medium_029,medium,Random baseline,1,0.07117625580671183,32.14722303702368
R_medium_029,medium,Random baseline,5,0.11228207835763133,79.0805543820159
R_medium_029,medium,Random baseline,10,0.12234725155648514,64.08380831846299
R_medium_029,medium,Random baseline,20,0.11316194180914038,56.39530192138157
R_medium_029,medium,Random baseline,30,0.12778630232067031,57.43585155053209
R_medium_029,medium,Last-value baseline,1,2.9618605765224792e-06,10.08642151478071
R_medium_029,medium,Last-value baseline,5,2.9618605765224792e-06,19.74924050235511
R_medium_029,medium,Last-value baseline,10,2.9618605765224792e-06,31.571723900636393
R_medium_029,medium,Last-value baseline,20,2.9618605765280303e-06,38.738581073783735
R_medium_029,medium,Last-value baseline,30,2.961860576544684e-06,45.6701906975461
R_medium_029,medium,Curve-fit baseline,1,2.9618605765224792e-06,0.31479574128397303
R_medium_029,medium,Curve-fit baseline,5,2.9618605765224792e-06,2.056730717836871
R_medium_029,medium,Curve-fit baseline,10,2.9618605765224792e-06,7.592047884404221
R_medium_029,medium,Curve-fit baseline,20,2.9618605765280303e-06,20.4761627336866
R_medium_029,medium,Curve-fit baseline,30,2.961860576544684e-06,31.47259329823999
R_medium_029,medium,Oracle simulator,1,0.0,0.0
R_medium_029,medium,Oracle simulator,5,0.0,0.0
R_medium_029,medium,Oracle simulator,10,0.0,0.0
R_medium_029,medium,Oracle simulator,20,0.0,0.0
R_medium_029,medium,Oracle simulator,30,0.0,0.0
R_medium_030,medium,Random baseline,1,0.06277262404837783,55.90060087084075
R_medium_030,medium,Random baseline,5,0.08538033020771796,53.66566667669569
R_medium_030,medium,Random baseline,10,0.1186312277357034,51.71703132345313
R_medium_030,medium,Random baseline,20,0.1376258065487247,61.30475310742931
R_medium_030,medium,Random baseline,30,0.12211361808020803,61.24573071597343
R_medium_030,medium,Last-value baseline,1,3.519344516644818e-06,9.878160919742555
R_medium_030,medium,Last-value baseline,5,3.519344516644818e-06,5.297171438588805
R_medium_030,medium,Last-value baseline,10,3.519344516644818e-06,6.187478409811488
R_medium_030,medium,Last-value baseline,20,3.519344516625389e-06,34.540159976840634
R_medium_030,medium,Last-value baseline,30,3.5193445166133616e-06,44.403672406302164
R_medium_030,medium,Curve-fit baseline,1,3.519344516644818e-06,5.060253029065109
R_medium_030,medium,Curve-fit baseline,5,3.519344516644818e-06,6.849282010835774
R_medium_030,medium,Curve-fit baseline,10,3.519344516644818e-06,8.284788768901201
R_medium_030,medium,Curve-fit baseline,20,3.519344516625389e-06,18.984209467683012
R_medium_030,medium,Curve-fit baseline,30,3.5193445166133616e-06,26.572387467517025
R_medium_030,medium,Oracle simulator,1,0.0,0.0
R_medium_030,medium,Oracle simulator,5,0.0,0.0
R_medium_030,medium,Oracle simulator,10,0.0,0.0
R_medium_030,medium,Oracle simulator,20,0.0,0.0
R_medium_030,medium,Oracle simulator,30,0.0,0.0
R_medium_031,medium,Random baseline,1,0.12402298886134328,47.44064383324758
R_medium_031,medium,Random baseline,5,0.10373931826283841,106.76016730272534
R_medium_031,medium,Random baseline,10,0.11124738556026292,107.60773518796552
R_medium_031,medium,Random baseline,20,0.09898524632401255,96.68950074610382
R_medium_031,medium,Random baseline,30,0.09974367664811923,90.05971683275476
R_medium_031,medium,Last-value baseline,1,0.0,12.654040589721689
R_medium_031,medium,Last-value baseline,5,0.0,14.636633088199261
R_medium_031,medium,Last-value baseline,10,0.0,23.00845639938511
R_medium_031,medium,Last-value baseline,20,0.0,30.147031086724468
R_medium_031,medium,Last-value baseline,30,0.0,31.760672846506104
R_medium_031,medium,Curve-fit baseline,1,0.0,3.1331393746717993
R_medium_031,medium,Curve-fit baseline,5,0.0,4.461880147371351
R_medium_031,medium,Curve-fit baseline,10,0.0,4.650818030016623
R_medium_031,medium,Curve-fit baseline,20,0.0,7.161157698117559
R_medium_031,medium,Curve-fit baseline,30,0.0,11.168981162591164
R_medium_031,medium,Oracle simulator,1,0.0,0.0
R_medium_031,medium,Oracle simulator,5,0.0,0.0
R_medium_031,medium,Oracle simulator,10,0.0,0.0
R_medium_031,medium,Oracle simulator,20,0.0,0.0
R_medium_031,medium,Oracle simulator,30,0.0,0.0
R_medium_032,medium,Random baseline,1,0.09526436031369753,55.8052448635363
R_medium_032,medium,Random baseline,5,0.08780814898714728,77.4039909702736
R_medium_032,medium,Random baseline,10,0.06451382281929004,69.65752689993451
R_medium_032,medium,Random baseline,20,0.1000069693123086,69.37385053276753
R_medium_032,medium,Random baseline,30,0.11711056697358249,57.21252758502897
R_medium_032,medium,Last-value baseline,1,2.3775434418449315e-07,12.217663948995636
R_medium_032,medium,Last-value baseline,5,2.3775434418449315e-07,7.977325861159864
R_medium_032,medium,Last-value baseline,10,2.3775434417061536e-07,6.602430183116613
R_medium_032,medium,Last-value baseline,20,2.3775434416367647e-07,12.354240965913224
R_medium_032,medium,Last-value baseline,30,2.3775434415211164e-07,30.466107345352196
R_medium_032,medium,Curve-fit baseline,1,2.3775434418449315e-07,2.9431870684265107
R_medium_032,medium,Curve-fit baseline,5,2.3775434418449315e-07,6.217066019959537
R_medium_032,medium,Curve-fit baseline,10,2.3775434417061536e-07,8.311763566812143
R_medium_032,medium,Curve-fit baseline,20,2.3775434416367647e-07,12.625589560143503
R_medium_032,medium,Curve-fit baseline,30,2.3775434415211164e-07,18.48159693259084
R_medium_032,medium,Oracle simulator,1,0.0,0.0
R_medium_032,medium,Oracle simulator,5,0.0,0.0
R_medium_032,medium,Oracle simulator,10,0.0,0.0
R_medium_032,medium,Oracle simulator,20,0.0,0.0
R_medium_032,medium,Oracle simulator,30,0.0,0.0
R_medium_033,medium,Random baseline,1,0.03508083983897242,8.674185134050845
R_medium_033,medium,Random baseline,5,0.15042848156579713,81.07430846540463
R_medium_033,medium,Random baseline,10,0.128423980943156,79.30105517219877
R_medium_033,medium,Random baseline,20,0.15335400640482816,72.49759311342271
R_medium_033,medium,Random baseline,30,0.14466895561551288,60.22082143803774
R_medium_033,medium,Last-value baseline,1,1.769958214548062e-06,16.400153175299806
R_medium_033,medium,Last-value baseline,5,3.5399164290961236e-07,23.483335655133583
R_medium_033,medium,Last-value baseline,10,1.7699582145480618e-07,29.744658528332195
R_medium_033,medium,Last-value baseline,20,8.849791072740309e-08,41.44210173919473
R_medium_033,medium,Last-value baseline,30,5.8998607151602064e-08,46.27956967992159
R_medium_033,medium,Curve-fit baseline,1,1.769958214548062e-06,2.357945629325968
R_medium_033,medium,Curve-fit baseline,5,3.5399164290961236e-07,6.83298807744647
R_medium_033,medium,Curve-fit baseline,10,1.7699582145480618e-07,14.946792668952352
R_medium_033,medium,Curve-fit baseline,20,8.849791072740309e-08,29.166993820884862
R_medium_033,medium,Curve-fit baseline,30,5.8998607151602064e-08,41.73723473719175
R_medium_033,medium,Oracle simulator,1,0.0,0.0
R_medium_033,medium,Oracle simulator,5,0.0,0.0
R_medium_033,medium,Oracle simulator,10,0.0,0.0
R_medium_033,medium,Oracle simulator,20,0.0,0.0
R_medium_033,medium,Oracle simulator,30,0.0,0.0
R_medium_034,medium,Random baseline,1,0.10836831025148788,13.686092876165134
R_medium_034,medium,Random baseline,5,0.0968501603195227,41.437576684460296
R_medium_034,medium,Random baseline,10,0.13664601799494785,57.93606557441537
R_medium_034,medium,Random baseline,20,0.14275938985744632,60.71837260448801
R_medium_034,medium,Random baseline,30,0.13551189260069485,56.16460865575329
R_medium_034,medium,Last-value baseline,1,2.7755575615628914e-17,8.853619437331332
R_medium_034,medium,Last-value baseline,5,2.7755575615628914e-17,11.56480160911703
R_medium_034,medium,Last-value baseline,10,1.3877787807814457e-17,30.64307811818395
R_medium_034,medium,Last-value baseline,20,6.938893903907228e-18,27.096921184650974
R_medium_034,medium,Last-value baseline,30,4.625929269271485e-18,41.24816400095097
R_medium_034,medium,Curve-fit baseline,1,2.7755575615628914e-17,2.791876052232766
R_medium_034,medium,Curve-fit baseline,5,2.7755575615628914e-17,2.4172203020260215
R_medium_034,medium,Curve-fit baseline,10,1.3877787807814457e-17,4.151595748682712
R_medium_034,medium,Curve-fit baseline,20,6.938893903907228e-18,16.36716560365452
R_medium_034,medium,Curve-fit baseline,30,4.625929269271485e-18,25.0073859591214
R_medium_034,medium,Oracle simulator,1,0.0,0.0
R_medium_034,medium,Oracle simulator,5,0.0,0.0
R_medium_034,medium,Oracle simulator,10,0.0,0.0
R_medium_034,medium,Oracle simulator,20,0.0,0.0
R_medium_034,medium,Oracle simulator,30,0.0,0.0
R_medium_035,medium,Random baseline,1,0.07796353190359571,31.85676690474402
R_medium_035,medium,Random baseline,5,0.11091706908078278,66.08385255783065
R_medium_035,medium,Random baseline,10,0.10556042698637633,64.74587550107034
R_medium_035,medium,Random baseline,20,0.10615078321291722,80.70289345450105
R_medium_035,medium,Random baseline,30,0.11053728860868901,72.66359196121518
R_medium_035,medium,Last-value baseline,1,3.3550877684973557e-06,8.453808446859227
R_medium_035,medium,Last-value baseline,5,3.3550877684973557e-06,7.187140172945709
R_medium_035,medium,Last-value baseline,10,3.3550877684973557e-06,8.646820968818954
R_medium_035,medium,Last-value baseline,20,3.3550877684973557e-06,11.012856391933495
R_medium_035,medium,Last-value baseline,30,3.3550877684973557e-06,28.722343977647004
R_medium_035,medium,Curve-fit baseline,1,3.3550877684973557e-06,4.069720498661809
R_medium_035,medium,Curve-fit baseline,5,3.3550877684973557e-06,5.434830342719676
R_medium_035,medium,Curve-fit baseline,10,3.3550877684973557e-06,9.75797894693886
R_medium_035,medium,Curve-fit baseline,20,3.3550877684973557e-06,14.70569509096419
R_medium_035,medium,Curve-fit baseline,30,3.3550877684973557e-06,22.295607564360566
R_medium_035,medium,Oracle simulator,1,0.0,0.0
R_medium_035,medium,Oracle simulator,5,0.0,0.0
R_medium_035,medium,Oracle simulator,10,0.0,0.0
R_medium_035,medium,Oracle simulator,20,0.0,0.0
R_medium_035,medium,Oracle simulator,30,0.0,0.0
R_hard_036,hard,Random baseline,1,0.3464673196089837,101.01583112750194
R_hard_036,hard,Random baseline,5,0.25552224533964407,112.92923780617949
R_hard_036,hard,Random baseline,10,0.20902402050511187,143.3559755481558
R_hard_036,hard,Random baseline,20,0.18326379958410208,233.15550455487636
R_hard_036,hard,Random baseline,30,0.17183995358898255,298.45817711451554
R_hard_036,hard,Last-value baseline,1,2.9201221459773663e-06,22.191950257321082
R_hard_036,hard,Last-value baseline,5,5.840244291954732e-07,54.84494673863659
R_hard_036,hard,Last-value baseline,10,2.920122145977366e-07,85.62799014183194
R_hard_036,hard,Last-value baseline,20,1.460061072988683e-07,157.5601261782374
R_hard_036,hard,Last-value baseline,30,9.733740486591222e-08,215.9345758642891
R_hard_036,hard,Curve-fit baseline,1,2.9201221459773663e-06,22.661261481585484
R_hard_036,hard,Curve-fit baseline,5,5.840244291954732e-07,54.82684247283024
R_hard_036,hard,Curve-fit baseline,10,2.920122145977366e-07,86.64435133511756
R_hard_036,hard,Curve-fit baseline,20,1.460061072988683e-07,155.0014709439306
R_hard_036,hard,Curve-fit baseline,30,9.733740486591222e-08,217.88560273349975
R_hard_036,hard,Oracle simulator,1,0.0,0.0
R_hard_036,hard,Oracle simulator,5,0.0,0.0
R_hard_036,hard,Oracle simulator,10,0.0,0.0
R_hard_036,hard,Oracle simulator,20,0.0,0.0
R_hard_036,hard,Oracle simulator,30,0.0,0.0
R_hard_037,hard,Random baseline,1,0.09372520435542292,128.90789504088787
R_hard_037,hard,Random baseline,5,0.14985241787937528,94.9052007751937
R_hard_037,hard,Random baseline,10,0.13329117224031806,85.26789574492696
R_hard_037,hard,Random baseline,20,0.1314354400006909,109.83597112586776
R_hard_037,hard,Random baseline,30,0.14253427988900746,138.59114397039988
R_hard_037,hard,Last-value baseline,1,8.977601744369901e-07,17.29611611272503
R_hard_037,hard,Last-value baseline,5,8.977601744258878e-07,33.57142316748638
R_hard_037,hard,Last-value baseline,10,8.977601744245e-07,68.36090144004156
R_hard_037,hard,Last-value baseline,20,8.977601744238062e-07,120.39869963191703
R_hard_037,hard,Last-value baseline,30,8.977601744235749e-07,163.11251435104356
R_hard_037,hard,Curve-fit baseline,1,8.977601744369901e-07,15.455774105697799
R_hard_037,hard,Curve-fit baseline,5,8.977601744258878e-07,21.713231070492338
R_hard_037,hard,Curve-fit baseline,10,8.977601744245e-07,41.07603217904246
R_hard_037,hard,Curve-fit baseline,20,8.977601744238062e-07,80.21858717481892
R_hard_037,hard,Curve-fit baseline,30,8.977601744235749e-07,117.93192397134827
R_hard_037,hard,Oracle simulator,1,0.0,0.0
R_hard_037,hard,Oracle simulator,5,0.0,0.0
R_hard_037,hard,Oracle simulator,10,0.0,0.0
R_hard_037,hard,Oracle simulator,20,0.0,0.0
R_hard_037,hard,Oracle simulator,30,0.0,0.0
R_hard_038,hard,Random baseline,1,0.22929602442100983,83.49323830092447
R_hard_038,hard,Random baseline,5,0.17509291958739054,214.50748259725293
R_hard_038,hard,Random baseline,10,0.18666580496169125,233.0658010949206
R_hard_038,hard,Random baseline,20,0.18498006584983667,246.1224536364638
R_hard_038,hard,Random baseline,30,0.17482291014909773,260.98544427660653
R_hard_038,hard,Last-value baseline,1,0.0,21.902090855192
R_hard_038,hard,Last-value baseline,5,0.0,39.64894626589713
R_hard_038,hard,Last-value baseline,10,0.0,62.95970887011788
R_hard_038,hard,Last-value baseline,20,0.0,111.70246918103373
R_hard_038,hard,Last-value baseline,30,0.0,141.69532139884197
R_hard_038,hard,Curve-fit baseline,1,0.0,43.518495206551506
R_hard_038,hard,Curve-fit baseline,5,0.0,70.98498858650356
R_hard_038,hard,Curve-fit baseline,10,0.0,100.88738613254324
R_hard_038,hard,Curve-fit baseline,20,0.0,158.46268051043654
R_hard_038,hard,Curve-fit baseline,30,0.0,191.07541233591746
R_hard_038,hard,Oracle simulator,1,0.0,0.0
R_hard_038,hard,Oracle simulator,5,0.0,0.0
R_hard_038,hard,Oracle simulator,10,0.0,0.0
R_hard_038,hard,Oracle simulator,20,0.0,0.0
R_hard_038,hard,Oracle simulator,30,0.0,0.0
R_hard_039,hard,Random baseline,1,0.22694070879894174,9.231513493333921
