task_id,task_type,difficulty,episode_id,true_next_strain,true_next_resistance,inverse_gap,inverse_mask_mode,current_strain,true_current_fatigue,recent_window,future_actions,true_future_strain,true_future_resistance
R_easy_010,rollout,easy,E_easy_010,,,,,,,,"[0.0454, 0.0275, -0.0299, 0.0327, 0.0348, 0.0059, 0.0358, -0.0454, -0.0275, -0.0002, -0.0327, -0.0348, 0.0241, 0.0442, -0.0046, 0.0276, 0.0502, -0.0472, 0.0048, 0.0059, -0.0442, 0.0345, 0.0024, -0.0003, -0.0528, -0.0349, 0.0441, -0.0558, -0.0345, -0.0323]","[0.14223159903402666, 0.16973159903402665, 0.13983159903402664, 0.17253159903402665, 0.20733159903402665, 0.21323159903402664, 0.24903159903402663, 0.20363159903402664, 0.17613159903402664, 0.17593159903402664, 0.14323159903402663, 0.10843159903402663, 0.13253159903402664, 0.17673159903402663, 0.17213159903402664, 0.19973159903402665, 0.24993159903402665, 0.20273159903402665, 0.20753159903402665, 0.21343159903402664, 0.16923159903402663, 0.20373159903402663, 0.20613159903402664, 0.20583159903402665, 0.15303159903402663, 0.11813159903402663, 0.16223159903402662, 0.10643159903402662, 0.07193159903402661, 0.03963159903402661]","[119.07442655633821, 122.66413924632832, 118.90199862818655, 123.1753006960168, 127.7797187851453, 128.6204556318206, 133.4324367102639, 127.7444398457565, 124.28297383198864, 124.27410104882256, 120.12202474596623, 115.70728977136562, 118.84257724141901, 124.65316769671682, 124.07935082252465, 127.75306308131277, 134.48949453662502, 128.5156531746184, 129.2021949517355, 130.04221340057472, 124.39769413249928, 129.00400890523747, 129.37021195588312, 129.37943189934686, 122.59611784800451, 118.10674599239029, 123.92636731311816, 116.75128963106515, 112.31138087858997, 108.15727788858405]"
R_easy_011,rollout,easy,E_easy_011,,,,,,,,"[0.0454, -0.0325, 0.0001, 0.0027, -0.0452, 0.0059, 0.0558, 0.0346, -0.0275, -0.0302, -0.0327, -0.0548, 0.0441, -0.0058, -0.0346, -0.0024, -0.0498, -0.0272, 0.0348, 0.0359, 0.0558, 0.0345, 0.0024, 0.0297, 0.0472, -0.0049, 0.0441, -0.0058, 0.0255, -0.0523]","[0.26462415209645107, 0.23212415209645107, 0.23222415209645106, 0.23492415209645107, 0.18972415209645108, 0.19562415209645106, 0.2514241520964511, 0.2860241520964511, 0.2585241520964511, 0.22832415209645107, 0.19562415209645106, 0.14082415209645105, 0.18492415209645105, 0.17912415209645105, 0.14452415209645106, 0.14212415209645105, 0.09232415209645105, 0.06512415209645105, 0.09992415209645104, 0.13582415209645105, 0.19162415209645106, 0.22612415209645106, 0.22852415209645108, 0.25822415209645105, 0.3054241520964511, 0.30052415209645106, 0.34462415209645103, 0.338824152096451, 0.364324152096451, 0.312024152096451]","[147.42048439602283, 142.19088582697663, 142.35985415675495, 142.98654440966706, 135.5269961008233, 136.61504073043184, 146.54247570336386, 152.89996952182298, 148.48150621292152, 143.52772216247402, 138.07473043392943, 128.8094188319074, 136.57027818462726, 135.60660739200443, 129.72433756644327, 129.275550342679, 120.84861005903815, 116.23563708477586, 122.26666872914531, 128.51082033661933, 138.37648264378458, 144.60264283612307, 145.14934832842002, 150.63114656474966, 159.4009742558771, 158.85400810709584, 167.24393911984808, 166.63524618356988, 171.75527616426146, 162.90335274589276]"
R_easy_012,rollout,easy,E_easy_012,,,,,,,,"[0.0254, 0.0475, 0.0301, -0.0473, -0.0252, -0.0441, -0.0442, 0.0346, 0.0325, 0.0298, 0.0473, 0.0252, 0.0241, -0.0558, -0.0346, 0.0276, 0.0502, -0.0472, 0.0048, 0.0359, -0.0442, 0.0045, 0.0524, 0.0297, -0.0328, 0.0451, -0.0359, 0.0442, -0.0345, -0.0023]","[0.15796230248687476, 0.20546230248687475, 0.23556230248687474, 0.18826230248687473, 0.16306230248687473, 0.11896230248687473, 0.07476230248687472, 0.10936230248687473, 0.14186230248687473, 0.17166230248687472, 0.21896230248687473, 0.24416230248687473, 0.2682623024868747, 0.2124623024868747, 0.1778623024868747, 0.2054623024868747, 0.2556623024868747, 0.20846230248687472, 0.21326230248687472, 0.2491623024868747, 0.2049623024868747, 0.2094623024868747, 0.2618623024868747, 0.2915623024868747, 0.2587623024868747, 0.30386230248687474, 0.26796230248687475, 0.31216230248687477, 0.27766230248687473, 0.2753623024868747]","[126.33452132546579, 134.11576255824298, 139.3013934993035, 132.5086907414901, 128.83704972764576, 122.35947471287417, 115.87981844877199, 121.3601544381566, 126.53857825593694, 131.39926671993953, 139.3625077666159, 143.8680651702256, 148.33520666039786, 140.08480780913595, 134.89279871790512, 139.63272206907413, 148.43035670716193, 141.33628711532626, 142.3265568131954, 148.74109057346303, 142.01393762657264, 142.9340141151349, 152.2678785001824, 157.9294454413183, 153.09098901549584, 161.53142209223367, 156.16084275175263, 164.55672709771514, 159.37642273900195, 159.42873505298587]"
R_easy_013,rollout,easy,E_easy_013,,,,,,,,"[-0.0546, -0.0325, -0.0499, 0.0327, 0.0548, -0.0241, 0.0058, 0.0546, 0.0325, -0.0002, -0.0327, 0.0452, -0.0359, -0.0358, 0.0454, -0.0024, 0.0302, 0.0028, 0.0348, -0.0241, -0.0242, -0.0255, -0.0476, 0.0497, -0.0328, -0.0049, 0.0241, 0.0242, -0.0045, -0.0023]","[0.05508553772471531, 0.02258553772471531, 0.0, 0.0327, 0.0875, 0.0634, 0.0692, 0.1238, 0.1563, 0.1561, 0.12339999999999998, 0.16859999999999997, 0.13269999999999998, 0.09689999999999999, 0.14229999999999998, 0.13989999999999997, 0.17009999999999997, 0.17289999999999997, 0.20769999999999997, 0.18359999999999996, 0.15939999999999996, 0.13389999999999996, 0.08629999999999996, 0.13599999999999995, 0.10319999999999996, 0.09829999999999996, 0.12239999999999995, 0.14659999999999995, 0.14209999999999995, 0.13979999999999995]","[112.64398049623206, 107.12933993155815, 103.2788011724717, 108.96718786510299, 118.55319511987929, 114.43787362647339, 115.43490627914943, 125.02663961047178, 130.7609082632102, 130.71079544577407, 125.10143763991235, 133.11779928919324, 126.94526918257144, 120.79629617621379, 128.81485676242082, 128.37474100194814, 133.7527981704763, 134.26315002248077, 140.55499838522948, 136.43213593687253, 132.24773095481112, 127.82593495442497, 119.60824912173597, 128.42644258971882, 122.74041005109109, 121.86598732332415, 126.12971260222706, 130.41952772317015, 129.6090242210844, 129.17897990706376]"
R_easy_014,rollout,easy,E_easy_014,,,,,,,,"[-0.0546, -0.0025, 0.0301, -0.0273, 0.0548, -0.0241, 0.0358, 0.0046, 0.0025, -0.0502, -0.0027, 0.0452, -0.0559, 0.0242, 0.0254, -0.0324, 0.0302, 0.0328, 0.0548, -0.0241, -0.0242, -0.0255, 0.0024, 0.0297, -0.0328, -0.0349, 0.0441, -0.0558, 0.0255, 0.0277]","[0.018999999999999996, 0.016499999999999997, 0.046599999999999996, 0.019299999999999994, 0.0741, 0.05, 0.0858, 0.09040000000000001, 0.09290000000000001, 0.04270000000000001, 0.04000000000000001, 0.0852, 0.0293, 0.0535, 0.0789, 0.0465, 0.0767, 0.10950000000000001, 0.1643, 0.1402, 0.11599999999999999, 0.0905, 0.0929, 0.1226, 0.08979999999999999, 0.05489999999999999, 0.09899999999999999, 0.04319999999999999, 0.06869999999999998, 0.09639999999999999]","[105.75007160115695, 105.3408297580081, 110.33470717406493, 105.98634094733531, 115.12277351478875, 111.26319502877256, 117.25072390038268, 118.00527492967808, 118.40657108310138, 110.36242624119569, 109.91317863173043, 117.49158650277792, 108.50957686554565, 112.5590266325211, 116.82316690466754, 111.5899543827681, 116.66893424441135, 122.2088864912277, 131.5691838405845, 127.62569798249496, 123.66957632700488, 119.50620810140754, 119.88848517989676, 124.92862924863302, 119.57097182440761, 113.87809337688118, 121.37026398084002, 112.25764745874505, 116.5787104678852, 121.28970111575728]"
R_easy_015,rollout,easy,E_easy_015,,,,,,,,"[-0.0046, -0.0025, 0.0501, -0.0273, 0.0348, -0.0241, 0.0358, 0.0046, -0.0275, -0.0002, -0.0327, -0.0548, -0.0559, -0.0358, -0.0546, -0.0024, 0.0502, 0.0528, 0.0348, -0.0241, 0.0558, 0.0045, -0.0476, -0.0503, 0.0272, -0.0349, -0.0059, 0.0442, -0.0545, -0.0523]","[0.16757639902074056, 0.16507639902074056, 0.21517639902074057, 0.18787639902074058, 0.22267639902074057, 0.19857639902074056, 0.23437639902074056, 0.23897639902074055, 0.21147639902074056, 0.21127639902074055, 0.17857639902074054, 0.12377639902074054, 0.06787639902074055, 0.032076399020740554, 0.0, 0.0, 0.0502, 0.10300000000000001, 0.1378, 0.11370000000000001, 0.1695, 0.17400000000000002, 0.1264, 0.07610000000000001, 0.10330000000000002, 0.06840000000000002, 0.06250000000000001, 0.10670000000000002, 0.05220000000000002, 0.0]","[123.14382463532182, 122.83349162195675, 129.343257983568, 125.94528375257386, 130.50126761109448, 127.50871465420666, 132.2156254736819, 132.89038294999295, 129.47234938647748, 129.49390258992503, 125.38316109641548, 118.46028517503832, 111.40477170351318, 106.88430907114375, 102.82499303322297, 102.81062752871814, 109.26422737769659, 116.07236510270354, 120.56449284370531, 117.50124572290498, 124.74532223451448, 125.33541003875682, 119.2885669887038, 112.90552725851525, 116.41512772746178, 111.9796157032584, 111.21596829260518, 116.93166224905211, 110.00949256983883, 103.38504233368025]"
R_easy_016,rollout,easy,E_easy_016,,,,,,,,"[0.0254, 0.0275, 0.0001, 0.0327, 0.0548, 0.0059, 0.0058, -0.0454, 0.0325, -0.0002, -0.0027, -0.0548, 0.0441, -0.0058, 0.0254, -0.0524, 0.0502, -0.0272, -0.0252, 0.0559, 0.0558, -0.0255, 0.0024, 0.0297, 0.0472, -0.0549, -0.0059, 0.0242, 0.0255, -0.0023]","[0.1386589316351216, 0.1661589316351216, 0.1662589316351216, 0.1989589316351216, 0.2537589316351216, 0.2596589316351216, 0.2654589316351216, 0.22005893163512158, 0.25255893163512155, 0.2523589316351216, 0.24965893163512157, 0.19485893163512158, 0.23895893163512158, 0.23315893163512158, 0.25855893163512156, 0.20615893163512156, 0.2563589316351216, 0.22915893163512158, 0.20395893163512158, 0.2598589316351216, 0.3156589316351216, 0.2901589316351216, 0.2925589316351216, 0.3222589316351216, 0.3694589316351216, 0.3145589316351216, 0.3086589316351216, 0.3328589316351216, 0.3583589316351216, 0.3560589316351216]","[126.01497961068993, 130.84432777823227, 130.8840764508486, 136.75479224738217, 146.77608043415916, 148.15736701503644, 149.54333375185493, 142.1288949403018, 148.25597550017852, 148.51442774220686, 148.3390986100165, 139.16121396580155, 147.3685355046874, 146.5963328630821, 151.52781523871107, 142.6673429852932, 152.13912132482872, 147.63317251343787, 143.38420328381412, 153.97988739500352, 164.88033932985354, 160.7919062745405, 161.65170019669569, 167.77653421469344, 177.47817018315797, 168.07748439179863, 167.4699360616651, 172.66596383234597, 178.2491595982724, 178.4690701183595]"
R_easy_017,rollout,easy,E_easy_017,,,,,,,,"[-0.0346, -0.0325, 0.0001, -0.0473, 0.0048, 0.0559, -0.0242, 0.0546, -0.0275, -0.0502, 0.0273, 0.0452, -0.0359, -0.0358, -0.0346, 0.0276, 0.0002, -0.0272, -0.0252, 0.0359, 0.0558, 0.0345, 0.0024, -0.0503, -0.0328, 0.0251, 0.0241, 0.0442, 0.0455, 0.0477]","[0.1253728856201154, 0.09287288562011539, 0.0929728856201154, 0.04567288562011539, 0.05047288562011539, 0.10637288562011539, 0.08217288562011539, 0.1367728856201154, 0.10927288562011539, 0.05907288562011539, 0.08637288562011539, 0.13157288562011538, 0.09567288562011537, 0.059872885620115376, 0.025272885620115378, 0.05287288562011538, 0.053072885620115376, 0.025872885620115377, 0.0006728856201153773, 0.036572885620115375, 0.09237288562011538, 0.1268728856201154, 0.1292728856201154, 0.07897288562011541, 0.04617288562011541, 0.07127288562011541, 0.09537288562011541, 0.1395728856201154, 0.18507288562011542, 0.23277288562011542]","[119.84079669080968, 115.39285238308965, 115.39387624126095, 108.93158684738003, 109.6313847001176, 117.97059022558089, 114.62971509802817, 122.84177388536311, 119.01871093398006, 112.06279956261808, 116.15643396695482, 122.9946490244952, 117.96751284498123, 112.95923344286265, 108.12272011337683, 112.26954908202103, 112.27625116910517, 108.4586760927045, 104.92322170152222, 110.32379094170277, 118.80545149010236, 124.08279190938457, 124.42062000784594, 117.2690981332334, 112.60146699013605, 116.4197292791202, 120.10014212860948, 126.91951191512052, 134.12729565838603, 141.9390284510846]"
R_medium_018,rollout,medium,E_medium_000,,,,,,,,"[-0.0396, 0.0625, -0.0349, 0.0677, -0.0552, -0.0291, 0.0508, -0.0304, -0.0125, -0.0002, -0.0377, 0.0202, 0.0391, 0.0392, -0.0196, -0.0024, -0.0348, -0.0322, -0.0302, 0.0709, 0.0508, 0.0495, 0.0024, -0.0003, -0.0028, -0.0049, -0.0059, -0.0408, -0.0395, 0.0627]","[0.0940430751084044, 0.1565430751084044, 0.1216430751084044, 0.1893430751084044, 0.1341430751084044, 0.1050430751084044, 0.1558430751084044, 0.12544307510840438, 0.11294307510840439, 0.11274307510840438, 0.07504307510840438, 0.09524307510840438, 0.13434307510840438, 0.1735430751084044, 0.15394307510840438, 0.15154307510840437, 0.11674307510840437, 0.08454307510840436, 0.05434307510840436, 0.12524307510840438, 0.1760430751084044, 0.22554307510840438, 0.2279430751084044, 0.2276430751084044, 0.2248430751084044, 0.2199430751084044, 0.21404307510840442, 0.17324307510840442, 0.1337430751084044, 0.19644307510840442]","[124.80216915681918, 137.6890326953717, 131.8488147977992, 146.51565643864106, 137.05518791350661, 132.05088898103028, 142.8555855628627, 137.53479052058384, 135.31225379083892, 135.21356784824098, 128.6559560130852, 132.86701221885397, 141.1908530681588, 149.955930931204, 146.42591674332203, 145.93435072374717, 139.66816904347402, 133.87877229998008, 128.4573003228712, 143.81232779332086, 155.3995273293293, 167.5735568768585, 168.96026195206306, 169.7229280822827, 169.96896439037, 169.74395714906808, 169.24482232548172, 161.50500236977896, 153.76609196243712, 168.94951911733693]"
R_medium_019,rollout,medium,E_medium_001,,,,,,,,"[-0.0196, -0.0625, -0.0149, 0.0477, 0.0298, 0.0509, 0.0508, -0.0304, 0.0675, -0.0352, 0.0223, -0.0648, 0.0591, -0.0408, -0.0646, -0.0024, -0.0348, -0.0322, 0.0298, -0.0091, 0.0708, -0.0105, 0.0274, -0.0003, 0.0222, 0.0201, -0.0059, 0.0592, -0.0395, -0.0373]","[0.16411014959759695, 0.10161014959759695, 0.08671014959759696, 0.13441014959759695, 0.16421014959759694, 0.21511014959759694, 0.26591014959759696, 0.23551014959759695, 0.303010149597597, 0.26781014959759697, 0.29011014959759696, 0.22531014959759696, 0.284410149597597, 0.24361014959759697, 0.17901014959759698, 0.17661014959759697, 0.14181014959759697, 0.10961014959759696, 0.13941014959759696, 0.13031014959759696, 0.20111014959759696, 0.19061014959759695, 0.21801014959759696, 0.21771014959759696, 0.23991014959759696, 0.26001014959759694, 0.2541101495975969, 0.31331014959759695, 0.273810149597597, 0.23651014959759697]","[132.7335927878664, 123.10126632127475, 120.78920112611107, 129.3811238734853, 134.91330992393577, 144.84087777120075, 155.37549839083147, 151.0776219576227, 165.41772245636994, 160.45661980997514, 165.96861390889947, 155.5296191664319, 168.3962582722527, 162.00750104412828, 150.95441224363822, 150.66394881052486, 144.564429361859, 138.92714840037414, 144.7857897691555, 143.13589843720447, 157.7243254251431, 156.0900677777739, 162.1497547679311, 162.52944873206064, 167.7569665706217, 172.7598771282585, 172.41432542955062, 186.3428129419176, 179.85755339668455, 173.43027490048706]"
R_medium_020,rollout,medium,E_medium_002,,,,,,,,"[-0.0196, -0.0025, -0.0349, -0.0573, 0.0298, 0.0309, 0.0308, -0.0554, -0.0125, -0.0352, 0.0423, 0.0402, -0.0409, 0.0192, -0.0396, -0.0174, -0.0348, 0.0028, 0.0498, 0.0709, -0.0292, 0.0045, 0.0274, 0.0647, 0.0222, -0.0399, 0.0191, -0.0208, 0.0605, -0.0173]","[0.1585024578453902, 0.15600245784539019, 0.12110245784539019, 0.06380245784539018, 0.09360245784539017, 0.12450245784539017, 0.15530245784539018, 0.09990245784539017, 0.08740245784539018, 0.052202457845390175, 0.09450245784539017, 0.13470245784539017, 0.09380245784539018, 0.11300245784539018, 0.07340245784539018, 0.05600245784539018, 0.021202457845390182, 0.024002457845390183, 0.07380245784539018, 0.14470245784539018, 0.11550245784539018, 0.12000245784539018, 0.1474024578453902, 0.21210245784539017, 0.23430245784539017, 0.19440245784539018, 0.21350245784539018, 0.1927024578453902, 0.2532024578453902, 0.23590245784539018]","[152.64597326457564, 152.05807475271152, 143.5265165772701, 129.60123356358184, 138.35161303020783, 147.59899128772545, 157.07185088632804, 143.0719413004048, 139.85489309372895, 130.96897884828428, 143.7350618878552, 156.16951997353442, 145.49562942422432, 151.40191226549678, 141.0144992001743, 136.40759606259508, 127.31543779733529, 128.07937512403643, 143.41300597011738, 166.0942573800587, 158.0369237311314, 159.3689963760286, 168.23020133438803, 190.95607414188106, 199.96101698937642, 189.05295874758497, 196.62226940366, 191.07847374622668, 214.34515526880256, 210.41668621671795]"
R_medium_021,rollout,medium,E_medium_003,,,,,,,,"[-0.0396, -0.0025, -0.0349, 0.0277, -0.0102, -0.0291, 0.0058, -0.0104, -0.0325, 0.0448, 0.0423, -0.0398, -0.0659, -0.0208, 0.0404, 0.0426, -0.0348, 0.0478, -0.0552, -0.0091, 0.0708, -0.0305, -0.0326, -0.0003, 0.0222, 0.0601, 0.0591, -0.0658, -0.0395, 0.0427]","[0.31403813028916355, 0.31153813028916355, 0.27663813028916356, 0.30433813028916357, 0.2941381302891636, 0.26503813028916356, 0.2708381302891636, 0.26043813028916357, 0.22793813028916357, 0.27273813028916355, 0.31503813028916355, 0.27523813028916355, 0.20933813028916354, 0.18853813028916355, 0.22893813028916354, 0.2715381302891635, 0.23673813028916352, 0.2845381302891635, 0.22933813028916353, 0.22023813028916353, 0.29103813028916353, 0.2605381302891635, 0.22793813028916352, 0.22763813028916352, 0.24983813028916352, 0.3099381302891635, 0.3690381302891635, 0.30323813028916347, 0.2637381302891635, 0.3064381302891635]","[212.68472879435004, 214.89074131105627, 207.43599794304495, 219.73473989328735, 219.3103121262327, 212.8177595715475, 216.8418516615961, 215.54911254281762, 207.09094943163458, 225.2693679352141, 243.89399384733548, 233.476557239344, 213.54109741127107, 207.4043890123048, 223.6365797480461, 241.90401312434747, 231.7149887273347, 252.6598319888132, 235.1242494358308, 232.94577001775374, 263.73911136775894, 254.70116983653207, 244.25927046265036, 245.15061825853155, 255.7194264137251, 283.7374686096056, 313.5544689878212, 291.0049445588619, 277.56363592942046, 299.0551702096159]"
R_medium_022,rollout,medium,E_medium_004,,,,,,,,"[0.0204, -0.0175, 0.0451, 0.0477, 0.0498, -0.0291, -0.0092, 0.0296, 0.0025, -0.0352, 0.0623, -0.0648, 0.0391, -0.0658, -0.0396, -0.0024, -0.0598, -0.0572, -0.0552, 0.0059, 0.0508, -0.0555, 0.0274, 0.0447, -0.0378, -0.0399, 0.0591, 0.0392, -0.0045, 0.0427]","[0.22201190224425493, 0.20451190224425492, 0.24961190224425492, 0.2973119022442549, 0.3471119022442549, 0.3180119022442549, 0.3088119022442549, 0.33841190224425494, 0.34091190224425494, 0.30571190224425493, 0.36801190224425495, 0.303211902244255, 0.342311902244255, 0.27651190224425504, 0.23691190224425504, 0.23451190224425503, 0.17471190224425504, 0.11751190224425503, 0.062311902244255035, 0.06821190224425504, 0.11901190224425504, 0.06351190224425504, 0.09091190224425505, 0.13561190224425504, 0.09781190224425504, 0.05791190224425504, 0.11701190224425503, 0.15621190224425502, 0.15171190224425501, 0.19441190224425503]","[175.103607424224, 172.02654551672845, 186.28831528157005, 202.61843665305955, 221.10901964546917, 216.9178019144082, 217.29999665083227, 229.85255646015887, 233.94012692470835, 227.41064172905536, 251.77227399775373, 236.74053493451908, 253.2326255875295, 236.77751228511744, 226.85102738883216, 227.31706335102535, 210.57536039441996, 194.2642925218825, 178.6053381297039, 180.35208388456877, 196.90806950117485, 180.974436726914, 189.8405472481548, 204.64529792107209, 193.5353985142189, 181.87360482531975, 201.54122892422728, 214.88102968998083, 213.35414947165498, 228.70740763185904]"
R_medium_023,rollout,medium,E_medium_005,,,,,,,,"[-0.0046, -0.0175, 0.0451, 0.0677, 0.0498, -0.0291, -0.0292, 0.0296, -0.0125, 0.0248, -0.0027, -0.0048, 0.0391, 0.0192, -0.0646, -0.0624, 0.0252, 0.0028, -0.0302, -0.0091, 0.0508, 0.0495, 0.0024, -0.0153, -0.0178, -0.0049, -0.0209, -0.0058, 0.0205, -0.0623]","[0.10328045990875126, 0.08578045990875126, 0.13088045990875125, 0.19858045990875123, 0.24838045990875124, 0.21928045990875122, 0.19008045990875122, 0.21968045990875124, 0.20718045990875122, 0.2319804599087512, 0.2292804599087512, 0.2244804599087512, 0.26358045990875123, 0.2827804599087512, 0.21818045990875123, 0.15578045990875122, 0.18098045990875122, 0.18378045990875122, 0.15358045990875122, 0.14448045990875122, 0.1952804599087512, 0.2447804599087512, 0.2471804599087512, 0.2318804599087512, 0.2140804599087512, 0.2091804599087512, 0.1882804599087512, 0.1824804599087512, 0.2029804599087512, 0.1406804599087512]","[132.51885544319478, 128.73032670780572, 140.65722791663086, 159.89089914365238, 175.5342878092022, 169.74479775313355, 163.4386537285995, 172.9816777508591, 170.7566768230875, 179.23803442961767, 179.67258700364755, 179.50797659723378, 193.1004986508794, 201.0989637639839, 185.47633562273106, 169.45889879269808, 177.51835778275498, 178.7271930352294, 170.82488501916035, 168.33952308950046, 184.67476785342237, 201.83274201070745, 203.94383110949892, 200.84413248709475, 196.74889613306323, 196.09598232233552, 190.7155163205073, 189.4011485371847, 196.72399882673602, 179.22227674358356]"
R_medium_024,rollout,medium,E_medium_006,,,,,,,,"[-0.0196, 0.0225, -0.0599, 0.0277, 0.0048, 0.0509, -0.0292, 0.0496, 0.0675, -0.0602, -0.0627, -0.0198, 0.0391, -0.0408, 0.0604, 0.0426, 0.0452, 0.0028, 0.0698, -0.0541, -0.0092, -0.0105, 0.0674, -0.0003, 0.0422, -0.0399, 0.0591, -0.0058, -0.0045, 0.0627]","[0.0396, 0.0621, 0.0022000000000000006, 0.0299, 0.0347, 0.08560000000000001, 0.056400000000000006, 0.10600000000000001, 0.17350000000000002, 0.11330000000000001, 0.050600000000000006, 0.030800000000000004, 0.0699, 0.0291, 0.0895, 0.1321, 0.17729999999999999, 0.18009999999999998, 0.24989999999999998, 0.19579999999999997, 0.1866, 0.17609999999999998, 0.2435, 0.2432, 0.2854, 0.2455, 0.3046, 0.29879999999999995, 0.29429999999999995, 0.357]","[112.49498091000886, 117.24791856491112, 106.20752700338824, 112.04622668185235, 113.0402831612631, 123.99221320707498, 118.46590360852365, 129.28898408138312, 144.60024531575345, 132.85155887880882, 120.65082385551494, 116.7717163223915, 125.41450851534215, 117.39655960139945, 130.92024368622558, 140.63343511429215, 151.36054237417963, 152.20389919643833, 169.8277784653942, 158.85922465458586, 157.16584327534508, 155.10108112565499, 172.3732852436848, 173.08670232271484, 184.94739468329374, 176.99980637034824, 193.62398396785207, 193.69049637348286, 193.98283541881312, 212.79008473359255]"
R_medium_025,rollout,medium,E_medium_007,,,,,,,,"[-0.0046, -0.0175, -0.0149, -0.0123, -0.0552, -0.0291, 0.0308, -0.0104, -0.0325, -0.0002, 0.0423, -0.0398, 0.0391, 0.0592, 0.0204, 0.0226, -0.0598, 0.0678, -0.0102, 0.0709, 0.0058, -0.0555, -0.0576, 0.0247, -0.0028, -0.0649, 0.0191, 0.0392, -0.0045, -0.0023]","[0.2107286426698442, 0.1932286426698442, 0.1783286426698442, 0.16602864266984418, 0.11082864266984419, 0.08172864266984418, 0.11252864266984419, 0.1021286426698442, 0.0696286426698442, 0.06942864266984419, 0.1117286426698442, 0.0719286426698442, 0.11102864266984419, 0.1702286426698442, 0.1906286426698442, 0.2132286426698442, 0.1534286426698442, 0.2212286426698442, 0.21102864266984422, 0.28192864266984424, 0.2877286426698442, 0.23222864266984422, 0.17462864266984424, 0.19932864266984424, 0.19652864266984424, 0.13162864266984425, 0.15072864266984426, 0.18992864266984427, 0.18542864266984427, 0.18312864266984427]","[153.6574664508119, 151.06172088234746, 148.7288125860633, 146.7007845531146, 136.96873370417075, 131.8232190984363, 138.44038443317783, 136.5473577430629, 130.75752090217415, 130.66969031097878, 139.8280354314373, 132.65946423755238, 141.19601335837797, 154.69154306911287, 159.78310287757608, 165.72652158882818, 154.41485185526227, 171.11788103807316, 169.7917262070019, 188.6699771785519, 191.81536464283604, 181.49018237351783, 169.9765260193609, 176.55695271321056, 176.41969911970367, 162.98888136938547, 167.58938172738482, 177.72196853302478, 177.07487892968126, 176.85759392649996]"
R_medium_026,rollout,medium,E_medium_008,,,,,,,,"[-0.0046, 0.0625, -0.0149, 0.0027, -0.0102, -0.0091, -0.0542, 0.0496, 0.0475, -0.0352, -0.0177, 0.0402, -0.0659, -0.0058, -0.0046, 0.0226, -0.0348, 0.0278, -0.0102, 0.0309, -0.0542, 0.0045, 0.0024, -0.0353, -0.0378, -0.0399, -0.0209, -0.0658, 0.0605, -0.0173]","[0.22072941120010964, 0.28322941120010964, 0.2683294112001096, 0.2710294112001096, 0.2608294112001096, 0.2517294112001096, 0.1975294112001096, 0.24712941120010962, 0.2946294112001096, 0.2594294112001096, 0.2417294112001096, 0.2819294112001096, 0.2160294112001096, 0.2102294112001096, 0.2056294112001096, 0.22822941120010962, 0.19342941120010962, 0.2212294112001096, 0.2110294112001096, 0.2419294112001096, 0.1877294112001096, 0.1922294112001096, 0.19462941120010963, 0.15932941120010963, 0.12152941120010963, 0.08162941120010964, 0.060729411200109634, 0.0, 0.0605, 0.0432]","[156.210245165104, 171.4446084518824, 169.672632806138, 171.3879348347163, 170.3958196597029, 169.5052562881505, 159.23808383880464, 171.52311711054668, 184.08512137900132, 177.8661338972695, 175.00032803346727, 185.86382111772156, 172.6110423930908, 171.82305646885428, 171.23741248441252, 177.31812926152574, 170.21862223162125, 177.5273569795081, 175.76542505398265, 184.13222327414047, 172.59797811162173, 173.9414375504596, 174.78807943669085, 167.0636324037753, 158.74495084805534, 150.00762416661533, 145.38647026452554, 132.23007471227356, 146.64813079474064, 142.77312969812294]"
R_medium_027,rollout,medium,E_medium_009,,,,,,,,"[0.0404, -0.0375, 0.0001, 0.0677, 0.0048, -0.0091, 0.0058, -0.0554, 0.0675, -0.0152, -0.0377, -0.0198, 0.0591, -0.0658, 0.0404, 0.0226, 0.0452, 0.0678, 0.0498, 0.0509, -0.0542, 0.0045, -0.0126, -0.0153, 0.0222, 0.0601, -0.0059, -0.0408, -0.0395, -0.0173]","[0.16109012941004777, 0.12359012941004777, 0.12369012941004777, 0.19139012941004777, 0.19619012941004776, 0.18709012941004777, 0.19289012941004777, 0.13749012941004776, 0.20499012941004777, 0.18979012941004778, 0.1520901294100478, 0.13229012941004778, 0.1913901294100478, 0.1255901294100478, 0.1659901294100478, 0.1885901294100478, 0.2337901294100478, 0.3015901294100478, 0.3513901294100478, 0.4, 0.3458, 0.3503, 0.3377, 0.3224, 0.3446, 0.4, 0.3941, 0.3533, 0.3138, 0.29650000000000004]","[153.6177973663908, 145.72581222536337, 145.66214127884447, 164.0127755807233, 165.87630540603183, 164.34284983509778, 166.4282460168519, 154.30076740845269, 173.3984826660936, 170.45339367875508, 161.92496197560533, 157.38258585451499, 174.24517780805425, 159.0952444907344, 170.4848873274458, 177.3280203507254, 191.5797552675739, 214.28193332100807, 233.1406147723341, 253.38579685710695, 242.119364131196, 246.8504346429398, 246.37400530141608, 244.78765592343132, 255.41274046123732, 279.36044493985315, 281.7393294149229, 272.7098039873601, 263.1512493396445, 259.93548193950795]"
